Temperature,Conductivity,PH,Turbidity,ODO,BGA
12.85,2046,8.66,28.32,9.16,0
12.91,2045,8.66,29.57,9.32,0
13.11,2045,8.67,27.94,9.47,0
13.19,2043,8.68,27.7,9.57,0
14.09,2048,8.67,36.92,9.43,0
14.02,2044,8.66,27.79,9.29,0
13.73,2046,8.66,24.4,9.21,0
13.39,2046,8.65,29.01,9.01,0
13.21,2046,8.64,28.72,8.86,0
13.12,2046,8.63,31.36,8.76,0
13.07,2046,8.63,35.55,8.71,0
13.05,2046,8.62,34.84,8.69,0
13.03,2047,8.62,33.85,8.66,0
13.02,2047,8.62,37.24,8.66,0
12.99,2047,8.62,40.5,8.64,0
12.98,2047,8.62,38.86,8.63,0
12.96,2047,8.62,55.48,8.63,0
12.94,2047,8.62,48.85,8.6,0
12.92,2047,8.62,50.97,8.61,0
12.9,2047,8.62,55.12,8.6,0
12.88,2047,8.62,49.37,8.59,0
12.86,2047,8.62,51.48,8.59,0
12.85,2046,8.61,53.13,8.58,0
12.85,2046,8.62,55.6,8.57,0
12.84,2046,8.62,67.51,8.58,0
12.84,2046,8.62,54.2,8.58,0
12.84,2045,8.62,53.87,8.58,0
12.83,2045,8.62,53.89,8.57,0
12.81,2045,8.62,49.92,8.56,0
12.8,2046,8.62,46.59,8.56,0
12.81,2045,8.62,51.76,8.56,0
12.79,2045,8.62,47.63,8.56,0
12.8,2045,8.62,45.79,8.57,0
12.79,2045,8.62,48.33,8.56,0
12.78,2045,8.62,46.94,8.56,0
12.76,2045,8.62,46.08,8.55,0
12.78,2045,8.62,50.29,8.54,0
12.74,2045,8.62,43.17,8.53,0
12.75,2044,8.62,44.52,8.52,0
12.73,2045,8.62,46.22,8.52,0
12.74,2045,8.62,44.78,8.5,0
12.73,2044,8.62,44.37,8.5,0
12.73,2045,8.61,45.82,8.49,0
12.71,2044,8.61,46.86,8.5,0
12.71,2045,8.61,41.06,8.49,0
12.7,2045,8.61,43.4,8.47,0
12.7,2045,8.61,41.25,8.46,0
12.69,2045,8.61,43.51,8.45,0
12.67,2045,8.61,42,8.46,0
12.69,2045,8.61,43.51,8.44,0
12.68,2045,8.61,45.86,8.42,0
12.65,2045,8.61,41.22,8.42,0
12.63,2045,8.61,39.17,8.42,0
12.63,2046,8.61,40.96,8.41,0
12.6,2046,8.61,37.76,8.42,0
12.63,2046,8.61,43.75,8.39,0
12.6,2046,8.61,40.71,8.42,0
12.62,2045,8.61,41.41,8.38,0
12.59,2045,8.61,38.71,8.39,0
12.58,2046,8.61,38.7,8.39,0
12.6,2045,8.61,41.19,8.36,0
12.57,2045,8.61,38,8.41,0
12.57,2045,8.61,35.75,8.42,0
12.56,2045,8.62,35.24,8.43,0
12.56,2045,8.61,36.12,8.41,0
12.55,2045,8.61,37.66,8.42,0
12.55,2045,8.62,34.57,8.45,1
12.56,2045,8.61,38.03,8.42,0
12.58,2045,8.62,35.34,8.44,1
12.61,2045,8.62,35.65,8.43,0
12.64,2045,8.62,34.65,8.46,0
12.65,2045,8.63,33.97,8.5,1
12.65,2046,8.63,32.13,8.55,0
12.67,2046,8.63,45.25,8.61,0
12.83,2046,8.64,31.07,8.7,0
12.91,2044,8.64,31.99,8.76,1
12.92,2046,8.64,32.08,8.79,0
12.99,2046,8.65,31.48,8.85,0
13.27,2045,8.64,29.99,8.84,0
13.26,2046,8.65,29.9,8.89,0
13.13,2045,8.64,33.18,8.82,0
13.05,2044,8.64,40.3,8.72,0
13.36,2039,8.65,33.14,8.89,0
13.07,2043,8.64,32.01,8.78,0
13.42,2042,8.65,31.43,8.95,0
13.31,2044,8.65,28.77,8.89,0
13.37,2045,8.65,29.39,8.92,0
13.4,2043,8.65,29.95,8.93,0
13.57,2043,8.66,29.41,9.02,0
13.81,2043,8.66,26.71,9.13,1
13.8,2043,8.66,26.84,9.15,0
13.87,2043,8.67,27.54,9.19,0
13.83,2043,8.67,27.73,9.22,0
13.87,2043,8.67,27.47,9.28,1
13.83,2045,8.68,26.88,9.31,0
13.85,2043,8.68,27.54,9.37,0
13.85,2044,8.67,27.2,9.3,0
13.86,2043,8.68,26.74,9.39,0
13.92,2043,8.68,25.41,9.51,0
13.82,2044,8.68,26.24,9.43,0
13.8,2044,8.68,26.25,9.46,0
13.81,2044,8.68,25.96,9.43,1
13.78,2043,8.68,25.26,9.39,0
13.83,2043,8.67,24.47,9.43,0
13.79,2043,8.67,24.78,9.37,0
13.72,2044,8.66,25.05,9.29,1
13.79,2043,8.68,23.15,9.44,0
13.67,2043,8.67,24.52,9.44,0
13.81,2042,8.68,21.84,9.44,0
13.85,2042,8.68,22.66,9.5,1
13.73,2042,8.68,22.96,9.41,1
13.59,2041,8.67,22.75,9.29,0
13.47,2040,8.66,25.96,9.17,0
13.35,2037,8.65,26.02,9.01,0
13.33,2039,8.65,25.72,9.02,1
13.31,2039,8.65,25.62,9.02,0
13.26,2039,8.64,24.79,8.96,0
13.23,2037,8.64,27.16,8.88,0
13.2,2037,8.64,25.2,8.83,0
13.18,2037,8.64,26.21,8.78,0
13.15,2036,8.64,26.44,8.74,0
13.13,2036,8.63,28.47,8.77,0
13.1,2035,8.63,26.15,8.74,0
13.08,2035,8.63,26.32,8.72,0
13.07,2034,8.63,27.05,8.65,0
13.06,2034,8.63,30.02,8.64,0
13.02,2033,8.63,27.26,8.61,1
13.02,2033,8.63,27.37,8.57,0
13,2034,8.63,26.44,8.57,0
12.99,2034,8.62,27.63,8.55,1
12.98,2033,8.62,27.33,8.59,0
12.96,2034,8.62,28.48,8.59,0
12.94,2034,8.62,28.3,8.56,0
12.92,2034,8.62,27.84,8.53,0
12.91,2034,8.62,28.59,8.51,0
12.91,2034,8.61,29.1,8.47,0
12.88,2034,8.61,28.85,8.46,0
12.87,2035,8.61,29.45,8.44,0
12.85,2035,8.61,41.2,8.43,0
12.85,2035,8.61,31.54,8.38,0
12.84,2036,8.61,29.91,8.4,0
12.82,2036,8.61,29.47,8.4,0
12.83,2036,8.61,31.62,8.37,0
12.8,2036,8.61,32.82,8.38,0
12.8,2037,8.6,31.34,8.38,0
12.77,2036,8.6,30.91,8.39,0
12.78,2037,8.6,32.84,8.36,0
12.76,2036,8.6,34.22,8.35,0
12.75,2036,8.6,34.28,8.34,0
12.72,2036,8.6,35.05,8.32,0
12.69,2035,8.6,32.45,8.26,0
12.68,2034,8.6,31.15,8.25,0
12.68,2035,8.6,34.17,8.25,0
12.65,2034,8.6,32.18,8.28,0
12.65,2034,8.6,32.75,8.24,0
12.64,2034,8.6,31.74,8.27,0
12.62,2033,8.6,32.54,8.27,0
12.63,2034,8.6,34.95,8.21,0
12.64,2034,8.59,41.27,8.15,0
12.64,2034,8.6,38.45,8.17,0
12.64,2034,8.6,34.13,8.24,0
12.66,2033,8.6,33.81,8.25,0
12.69,2033,8.6,34.59,8.28,0
12.71,2033,8.61,32.95,8.32,0
12.74,2033,8.62,31.99,8.44,0
12.8,2033,8.62,32.09,8.49,0
12.77,2033,8.62,33.12,8.5,0
12.8,2032,8.63,31.6,8.55,0
12.87,2033,8.63,32.05,8.64,0
12.93,2032,8.64,32.05,8.72,0
13.06,2039,8.64,29.22,8.74,0
13.66,2032,8.64,28.46,8.78,0
13.81,2032,8.64,28.56,8.78,0
13.97,2029,8.64,27.93,8.79,0
13.97,2031,8.64,29.06,8.79,0
13.25,2031,8.64,31.22,8.77,0
12.82,2032,8.63,30.89,8.52,0
13.13,2029,8.64,31.12,8.66,0
13.22,2029,8.64,28.81,8.65,0
13.33,2023,8.63,29.92,8.54,0
13.54,2029,8.64,29.83,8.69,0
13.78,2026,8.63,31.58,8.67,0
13.69,2030,8.63,33.26,8.6,0
14.17,2026,8.64,28.8,8.74,0
14.26,2028,8.64,29.37,8.81,0
14.3,2033,8.64,29.29,8.86,0
14.16,2026,8.65,28.51,8.81,0
14.96,2021,8.65,27.59,8.97,0
14.24,2026,8.65,27.87,8.87,0
14.32,2026,8.65,27.77,8.91,0
14.31,2028,8.65,34.02,8.9,0
14.43,2027,8.65,27.96,8.95,0
14.64,2025,8.65,26.64,8.98,0
14.58,2028,8.65,26.62,9,0
14.48,2028,8.65,26.68,8.95,0
14.75,2028,8.65,26.79,9.06,0
14.71,2028,8.65,25.36,9.05,0
14.79,2028,8.65,30.88,9.09,0
14.74,2028,8.65,24.46,9.07,0
14.77,2029,8.65,25.18,9.09,0
14.75,2029,8.65,25.99,9.08,0
14.72,2030,8.65,25.07,9.05,0
14.69,2030,8.65,25.78,9.02,0
14.68,2030,8.65,24.84,9.01,0
14.66,2030,8.65,23.8,9,1
14.65,2030,8.65,24.93,9,0
14.62,2031,8.65,25.04,8.99,0
14.57,2031,8.64,24.73,8.97,0
14.53,2031,8.64,25.22,8.95,0
14.51,2032,8.64,27.53,8.98,0
14.46,2032,8.64,24.73,8.95,0
14.44,2032,8.64,24.92,8.95,0
14.41,2032,8.64,24.95,8.93,0
14.37,2032,8.64,24.32,8.92,0
14.32,2033,8.64,24.98,8.89,0
14.25,2034,8.64,28.46,8.86,0
14.18,2034,8.63,23.5,8.81,0
14.14,2034,8.63,23.83,8.78,0
14.08,2035,8.63,25.49,8.77,0
14.03,2035,8.63,26.69,8.72,0
14.01,2035,8.63,30.88,8.71,0
13.96,2036,8.63,28.68,8.7,0
13.92,2036,8.63,24.2,8.69,0
13.88,2036,8.62,25.03,8.66,0
13.84,2036,8.62,23.53,8.61,0
13.84,2037,8.62,24.79,8.63,0
13.8,2036,8.62,25.48,8.57,0
13.78,2036,8.62,25.96,8.52,0
13.74,2037,8.62,25.18,8.5,0
13.71,2037,8.61,25.36,8.46,0
13.7,2037,8.61,25.52,8.44,0
13.68,2036,8.61,25.58,8.43,0
13.68,2035,8.61,25.23,8.38,0
13.65,2035,8.61,25.58,8.34,0
13.61,2036,8.61,24.65,8.33,0
13.58,2036,8.6,27.02,8.24,0
13.57,2036,8.6,26.35,8.21,0
13.54,2035,8.6,26.87,8.21,0
13.51,2035,8.6,26.67,8.15,0
13.49,2036,8.6,26.16,8.14,0
13.5,2035,8.59,25.49,8.13,0
13.49,2034,8.59,25.24,8.12,0
13.49,2033,8.59,27.7,8.08,0
13.46,2034,8.59,27.46,8.07,0
13.44,2034,8.59,28.38,8.05,0
13.44,2034,8.58,32.08,7.97,0
13.43,2034,8.59,28.37,8,0
13.43,2034,8.59,35.84,8,0
13.42,2034,8.59,31.59,8,0
13.41,2034,8.59,32.78,7.98,0
13.4,2035,8.59,32.3,8,0
13.41,2034,8.59,32.43,7.99,0
13.4,2035,8.59,30.36,8.01,0
13.4,2034,8.59,30.94,8.01,0
13.4,2033,8.59,30.67,8.05,0
13.42,2033,8.59,32.93,8.04,0
13.41,2032,8.59,30.88,8.04,0
13.41,2032,8.59,33.43,8.03,0
13.4,2032,8.59,32.02,8.03,0
13.4,2032,8.59,32.9,8.01,0
13.4,2032,8.59,33.87,8.01,0
13.41,2033,8.59,33.62,8.01,0
13.43,2034,8.59,33.35,8.03,0
13.43,2034,8.59,33.91,8.02,0
13.43,2034,8.59,34.3,8.02,0
13.43,2035,8.59,36.89,8,0
13.44,2036,8.59,34.62,8.01,0
13.46,2038,8.6,34.54,8.03,0
13.47,2039,8.6,34.4,8.04,0
13.48,2040,8.59,31.03,8.04,0
13.54,2040,8.6,31.59,8.11,0
13.57,2041,8.6,33.91,8.15,0
13.65,2040,8.6,30.91,8.17,0
13.69,2040,8.6,32.22,8.15,0
13.77,2042,8.6,32,8.14,0
13.81,2040,8.6,32.63,8.15,0
13.8,2043,8.6,31.16,8.14,0
13.89,2041,8.6,32.39,8.18,0
13.83,2041,8.6,36,8.1,0
13.83,2040,8.6,39.06,8.08,0
13.85,2040,8.6,45.91,8.12,0
13.89,2040,8.6,47.13,8.16,0
13.9,2040,8.6,57.96,8.16,0
13.93,2039,8.6,56.35,8.16,0
13.93,2040,8.6,66.52,8.16,0
13.94,2040,8.6,65.45,8.17,0
13.97,2041,8.6,68.59,8.18,0
13.98,2042,8.6,69.16,8.18,0
13.99,2043,8.6,69.06,8.19,0
14,2043,8.6,67.37,8.2,0
14,2044,8.6,66.59,8.21,0
14.01,2044,8.6,63.91,8.22,0
14.02,2044,8.6,61.9,8.23,0
14.03,2044,8.6,60.55,8.24,0
14.02,2044,8.6,59.52,8.24,0
14.01,2044,8.6,57.07,8.24,0
14.01,2042,8.6,54.7,8.24,0
13.99,2043,8.6,54.75,8.23,0
13.98,2041,8.6,52.81,8.22,0
13.97,2041,8.6,51.18,8.2,0
13.97,2040,8.6,56.29,8.2,0
13.96,2040,8.6,50.88,8.2,0
13.96,2039,8.6,51.54,8.19,0
13.94,2039,8.6,48.66,8.2,0
13.92,2038,8.59,55.62,8.14,0
13.89,2036,8.59,67.05,8.11,0
13.84,2031,8.59,90.18,8.12,0
13.83,2029,8.59,109.88,8.13,0
13.81,2027,8.59,142.9,8.13,0
13.78,2026,8.58,145.39,8.16,1
13.76,2025,8.59,156.88,8.17,1
13.74,2025,8.58,169.13,8.17,1
13.73,2026,8.58,175.93,8.17,1
13.71,2025,8.58,175.61,8.19,1
13.69,2026,8.58,182.67,8.19,1
13.69,2027,8.58,180.76,8.18,1
13.68,2028,8.58,180.16,8.18,1
13.67,2029,8.58,159.77,8.18,1
13.66,2030,8.58,148.01,8.18,1
13.66,2030,8.58,143.7,8.18,0
13.63,2028,8.58,128,8.18,0
13.63,2029,8.58,127.88,8.17,0
13.61,2029,8.58,119.98,8.17,0
13.59,2029,8.58,108.49,8.18,0
13.58,2030,8.58,105.02,8.19,0
13.58,2032,8.58,98.53,8.18,0
13.59,2033,8.58,93.49,8.18,0
13.57,2034,8.58,90.78,8.17,0
13.55,2034,8.58,82.72,8.17,0
13.55,2035,8.58,85.21,8.16,0
13.54,2035,8.58,82.93,8.15,0
13.53,2034,8.58,82.11,8.15,0
13.52,2033,8.58,81.82,8.13,0
13.52,2033,8.58,84.11,8.12,0
13.5,2032,8.57,84.13,8.12,0
13.49,2031,8.57,87.37,8.11,0
13.47,2031,8.57,90.03,8.11,0
13.46,2031,8.57,89.84,8.11,0
13.44,2032,8.57,89.23,8.11,0
13.44,2032,8.57,89.31,8.1,0
13.43,2032,8.57,89.24,8.1,0
13.41,2032,8.57,91.65,8.1,0
13.4,2032,8.57,86.91,8.1,0
13.38,2033,8.57,100.26,8.1,0
13.37,2033,8.57,82.57,8.1,0
13.37,2033,8.57,83.92,8.09,0
13.35,2033,8.57,91.31,8.1,0
13.34,2032,8.57,78.47,8.11,0
13.33,2031,8.57,78.47,8.1,0
13.32,2031,8.57,75.96,8.1,0
13.31,2031,8.57,74.86,8.1,0
13.3,2032,8.57,73.1,8.09,0
13.29,2031,8.57,83.62,8.07,0
13.27,2035,8.57,107.61,8.07,0
13.24,2040,8.57,138.38,8.07,0
13.23,2041,8.57,148.85,8.07,1
13.23,2042,8.57,151.17,8.07,1
13.22,2042,8.57,143.13,8.07,0
13.21,2042,8.57,135.75,8.07,0
13.19,2041,8.57,118.65,8.08,0
13.14,2041,8.57,107.69,8.11,0
13.16,2042,8.57,107.22,8.11,0
13.18,2042,8.57,108.01,8.1,0
13.19,2042,8.57,103.78,8.09,0
13.18,2041,8.57,94.2,8.1,0
13.18,2040,8.57,94.41,8.12,0
13.18,2040,8.57,90.3,8.11,0
13.19,2040,8.57,85.91,8.12,0
13.19,2042,8.57,81.58,8.12,0
13.23,2043,8.57,76.95,8.13,0
13.26,2044,8.57,74.46,8.13,0
13.33,2044,8.57,71.83,8.17,0
13.34,2044,8.57,72.78,8.15,0
13.35,2044,8.57,74.48,8.14,0
13.35,2044,8.57,87.05,8.13,0
13.38,2043,8.57,80.43,8.15,0
13.4,2042,8.57,80.47,8.14,0
13.4,2040,8.57,83.41,8.15,0
13.48,2039,8.57,72.83,8.16,0
13.46,2039,8.58,71.92,8.18,0
13.58,2039,8.58,69.47,8.24,0
13.49,2038,8.57,68.43,8.2,0
13.4,2037,8.57,66.08,8.15,0
13.41,2037,8.57,68.16,8.16,0
13.42,2038,8.57,72.27,8.15,0
13.65,2040,8.58,68.68,8.25,0
13.45,2037,8.57,62.17,8.17,0
13.72,2038,8.59,53.56,8.38,0
13.54,2037,8.58,60.04,8.3,0
13.46,2036,8.58,63.91,8.21,0
13.42,2036,8.57,71.24,8.17,0
13.41,2034,8.57,72.5,8.18,0
13.37,2033,8.57,76.38,8.17,0
13.35,2032,8.57,79.48,8.17,0
13.32,2031,8.57,79.64,8.18,0
13.27,2028,8.57,81.75,8.17,0
13.24,2027,8.57,88.09,8.17,0
13.19,2026,8.57,85.96,8.18,0
13.16,2025,8.57,90.43,8.17,0
13.14,2025,8.57,95.61,8.18,0
13.12,2024,8.56,98.06,8.17,0
13.09,2024,8.56,99.79,8.18,0
13.07,2024,8.56,101.02,8.18,0
13.05,2024,8.56,109.93,8.18,0
13.02,2024,8.56,106.75,8.19,0
12.99,2025,8.56,108.3,8.19,0
12.98,2025,8.56,110.32,8.18,0
12.94,2025,8.56,116.82,8.19,0
12.9,2026,8.56,116.13,8.21,0
12.88,2026,8.56,118.74,8.21,0
12.86,2026,8.56,128.3,8.2,0
12.82,2027,8.56,133.36,8.21,0
12.77,2027,8.56,135.33,8.22,0
12.75,2027,8.56,143.66,8.21,1
12.72,2027,8.56,149.35,8.22,1
12.69,2027,8.56,151.87,8.23,1
12.66,2027,8.56,156.16,8.24,1
12.62,2027,8.56,157.41,8.25,1
12.59,2027,8.56,158.68,8.26,1
12.56,2028,8.56,155.21,8.28,1
12.52,2028,8.56,150.72,8.29,1
12.49,2028,8.56,148.62,8.29,0
12.47,2029,8.56,142.99,8.3,1
12.44,2029,8.56,139.98,8.31,1
12.43,2029,8.56,135.32,8.31,1
12.41,2030,8.56,129.29,8.31,0
12.4,2031,8.55,122.19,8.31,0
12.38,2033,8.55,120.43,8.31,0
12.34,2035,8.55,116.48,8.31,0
12.33,2035,8.55,113.19,8.31,1
12.3,2035,8.55,118.82,8.31,0
12.28,2034,8.55,109.36,8.31,0
12.25,2033,8.55,108.21,8.32,0
12.24,2032,8.55,105.48,8.32,0
12.2,2031,8.55,101.66,8.32,0
12.18,2030,8.55,103.57,8.33,0
12.16,2028,8.55,99.72,8.33,0
12.13,2028,8.56,99.28,8.32,0
12.12,2026,8.55,90.9,8.32,0
12.09,2025,8.56,96.07,8.33,0
12.08,2025,8.56,93.88,8.33,0
12.05,2024,8.56,94.78,8.34,0
12.05,2024,8.56,94.95,8.33,0
12.03,2023,8.56,96.61,8.32,0
12.01,2023,8.56,92.26,8.32,0
11.97,2023,8.56,90.08,8.33,0
11.97,2023,8.57,94.17,8.32,0
11.95,2022,8.57,94.01,8.33,0
11.94,2022,8.57,92.64,8.33,0
11.95,2023,8.57,92.83,8.34,0
11.95,2023,8.57,91.9,8.35,0
11.96,2023,8.57,88.81,8.36,0
11.98,2023,8.57,90.15,8.36,0
11.97,2023,8.57,86.31,8.36,0
11.97,2023,8.57,86.81,8.37,0
11.98,2023,8.57,86.13,8.37,0
12.01,2024,8.58,84.92,8.39,0
12.04,2024,8.58,84.85,8.38,0
12.1,2025,8.58,81.78,8.39,0
12.16,2025,8.58,83.11,8.41,0
12.21,2025,8.58,79.25,8.42,0
12.33,2025,8.58,75.53,8.45,0
12.41,2025,8.59,69.49,8.47,0
12.38,2024,8.59,75.42,8.47,0
12.39,2024,8.59,69.05,8.48,0
12.37,2024,8.59,66.93,8.48,0
12.63,2024,8.59,64.04,8.49,0
12.46,2025,8.58,70.54,8.43,0
12.46,2025,8.58,70.74,8.39,0
12.49,2025,8.58,75.99,8.39,0
12.47,2026,8.58,77.65,8.4,0
12.51,2025,8.58,78.96,8.41,0
12.56,2025,8.58,77.21,8.42,0
12.57,2025,8.58,79.07,8.42,0
12.59,2025,8.58,77.35,8.43,0
12.63,2025,8.58,76.67,8.45,0
12.65,2025,8.58,76.73,8.46,0
12.62,2025,8.58,77.67,8.45,0
12.62,2025,8.58,79.08,8.44,0
12.62,2026,8.58,79.72,8.46,0
12.64,2026,8.58,80.55,8.46,0
12.63,2025,8.59,79.87,8.47,0
12.63,2025,8.58,80.57,8.46,0
12.63,2025,8.58,76.89,8.47,0
12.63,2025,8.58,76.8,8.48,0
12.62,2025,8.59,76.98,8.49,0
12.6,2025,8.58,75.42,8.48,0
12.59,2025,8.59,75.91,8.48,0
12.58,2025,8.59,74.55,8.48,0
12.55,2025,8.58,73.4,8.47,0
12.53,2025,8.58,72.81,8.46,0
12.5,2026,8.58,73.93,8.43,0
12.48,2026,8.58,74.85,8.44,0
12.43,2026,8.58,70.34,8.44,0
12.4,2026,8.58,78.36,8.43,0
12.4,2026,8.58,83.28,8.43,0
12.37,2026,8.58,82.34,8.43,0
12.34,2027,8.58,80.18,8.43,0
12.33,2027,8.58,79.84,8.42,0
12.3,2026,8.58,81.82,8.43,0
12.29,2027,8.58,78.71,8.42,0
12.25,2027,8.58,79.14,8.43,0
12.23,2027,8.58,79.53,8.42,0
12.21,2027,8.58,79.55,8.42,0
12.14,2027,8.58,76.61,8.42,0
12.11,2028,8.58,71.31,8.43,0
12.09,2027,8.58,70.27,8.42,0
12.12,2027,8.58,72.23,8.41,0
12.06,2028,8.58,68.7,8.42,0
12.05,2027,8.58,68.16,8.41,0
12.05,2027,8.58,69.62,8.4,0
12.03,2027,8.58,69.64,8.39,0
12,2027,8.58,69.34,8.38,0
11.96,2026,8.58,68.16,8.39,0
11.97,2026,8.58,71.83,8.39,0
11.92,2025,8.58,67.37,8.39,0
11.89,2024,8.58,67.62,8.38,0
11.85,2024,8.58,66.28,8.38,0
11.85,2025,8.58,64.86,8.37,0
11.83,2024,8.58,63.63,8.36,0
11.82,2023,8.58,68.04,8.34,0
11.82,2022,8.58,68.55,8.32,0
11.81,2023,8.58,67.22,8.32,0
11.77,2023,8.58,65.21,8.32,0
11.75,2023,8.58,65.06,8.31,0
11.69,2023,8.58,60.77,8.33,0
11.67,2023,8.58,62.3,8.33,0
11.66,2023,8.58,62.61,8.32,0
11.63,2023,8.58,62.24,8.31,0
11.64,2022,8.57,63.56,8.29,0
11.58,2023,8.58,61.47,8.31,0
11.57,2022,8.58,60.65,8.3,0
11.56,2022,8.58,61.2,8.28,0
11.54,2023,8.57,69.01,8.28,0
11.51,2024,8.57,63.09,8.27,0
11.46,2025,8.57,60.89,8.28,0
11.45,2025,8.57,61.63,8.26,0
11.47,2025,8.57,60.52,8.24,0
11.44,2026,8.57,60.02,8.25,0
11.42,2026,8.57,58.82,8.25,0
11.4,2026,8.57,59.31,8.24,0
11.4,2026,8.57,58.95,8.23,0
11.4,2026,8.57,57.07,8.23,0
11.39,2026,8.57,55.91,8.24,0
11.39,2026,8.57,56.12,8.25,0
11.38,2027,8.57,53.18,8.27,0
11.39,2027,8.57,54.71,8.26,0
11.41,2027,8.57,53.93,8.27,0
11.41,2027,8.57,52.71,8.3,0
11.45,2027,8.57,51.08,8.33,0
11.45,2027,8.57,50.67,8.32,0
11.47,2027,8.57,52.58,8.29,0
11.51,2027,8.56,53.93,8.29,0
11.55,2027,8.57,54.4,8.31,0
11.59,2027,8.56,55.16,8.31,0
11.61,2029,8.56,56.25,8.31,0
11.63,2030,8.56,54.89,8.31,0
11.66,2031,8.56,55.12,8.33,0
11.69,2031,8.56,59.44,8.33,0
11.74,2032,8.56,58.32,8.35,0
11.79,2033,8.56,60.26,8.37,0
11.83,2033,8.56,64.38,8.38,0
11.87,2034,8.56,62.64,8.39,0
11.9,2035,8.56,62.04,8.39,0
11.95,2036,8.56,64.48,8.4,0
11.98,2037,8.56,64.73,8.4,0
12.02,2038,8.56,62.46,8.42,0
12.07,2039,8.57,65.85,8.41,0
12.11,2040,8.57,68.6,8.41,0
12.16,2040,8.57,68.71,8.42,0
12.2,2041,8.57,74.21,8.43,0
12.24,2041,8.57,69.76,8.44,0
12.27,2042,8.57,71.12,8.46,0
12.3,2043,8.57,70.06,8.45,0
12.34,2043,8.57,70.02,8.46,0
12.36,2043,8.57,73.18,8.47,0
12.39,2044,8.57,73.28,8.47,0
12.4,2044,8.58,74.6,8.47,0
12.42,2043,8.58,79.4,8.47,0
12.42,2043,8.57,78.57,8.45,0
12.43,2043,8.58,80.98,8.45,0
12.41,2043,8.57,81.74,8.45,0
12.41,2043,8.57,84.58,8.45,0
12.4,2043,8.58,81.72,8.45,0
12.39,2044,8.58,87.57,8.45,0
12.35,2044,8.58,79.44,8.46,0
12.33,2044,8.58,79.67,8.46,0
12.32,2045,8.57,83.79,8.46,0
12.32,2045,8.57,97.69,8.44,0
12.29,2043,8.57,97.97,8.45,0
12.29,2037,8.58,97.04,8.46,1
12.25,2036,8.58,103.81,8.44,0
12.21,2034,8.58,103.02,8.48,1
12.23,2023,8.58,108.2,8.49,1
12.25,1994,8.59,110.22,8.47,1
12.24,1985,8.59,118.88,8.45,1
12.2,1979,8.6,125.91,8.44,1
12.16,1986,8.59,129.84,8.45,1
12.11,1992,8.59,130.91,8.46,1
12.06,2008,8.58,136.94,8.46,1
12.01,2024,8.57,144.13,8.46,1
11.96,2036,8.56,146.83,8.46,1
11.93,2041,8.56,142.94,8.46,1
11.92,2042,8.56,139.39,8.46,1
11.95,2036,8.57,139.94,8.46,1
11.98,2044,8.56,140.04,8.43,1
12,2051,8.56,142.96,8.41,1
11.99,2054,8.56,143.45,8.4,1
11.96,2056,8.56,159.35,8.42,1
11.93,2056,8.56,152.12,8.42,1
11.9,2054,8.56,151.92,8.43,1
11.89,2045,8.56,153.23,8.44,1
11.88,2024,8.57,151.67,8.45,1
11.88,1991,8.58,151.15,8.45,1
11.87,1977,8.58,155.72,8.44,1
11.84,1968,8.59,150.43,8.45,1
11.83,1970,8.58,159.45,8.45,1
11.8,1965,8.58,151.46,8.45,1
11.79,1964,8.58,152.25,8.45,1
11.77,1965,8.58,145.44,8.45,1
11.75,1968,8.58,136.56,8.45,1
11.73,1983,8.58,129.82,8.46,1
11.72,2006,8.57,123.55,8.46,1
11.69,2036,8.56,115.87,8.46,1
11.64,2055,8.56,102.49,8.47,1
11.63,2056,8.56,97,8.47,0
11.63,2056,8.56,94.25,8.45,1
11.63,2055,8.56,92.85,8.44,0
11.61,2053,8.56,97.63,8.44,0
11.57,2052,8.56,82.24,8.46,0
11.51,2048,8.57,78.79,8.47,0
11.5,2048,8.56,77.75,8.46,0
11.48,2047,8.56,74.96,8.46,0
11.47,2048,8.56,75.92,8.46,0
11.43,2047,8.56,73.93,8.46,0
11.4,2047,8.56,71.48,8.47,0
11.42,2047,8.56,72.45,8.45,0
11.32,2044,8.56,64.75,8.51,0
11.37,2046,8.56,65.39,8.48,0
11.41,2048,8.56,66.88,8.46,0
11.39,2046,8.56,65.31,8.48,0
11.35,2045,8.56,61.55,8.5,0
11.34,2045,8.56,60.25,8.52,0
11.4,2045,8.56,57.51,8.54,0
11.42,2046,8.57,56.69,8.54,0
11.45,2046,8.56,57.45,8.53,0
11.45,2046,8.56,55.47,8.56,0
11.46,2046,8.56,57.71,8.51,0
11.44,2046,8.56,58.96,8.5,0
11.48,2045,8.56,60.48,8.53,0
11.5,2045,8.56,62.28,8.54,0
11.54,2046,8.56,62.21,8.53,0
11.59,2046,8.56,63.96,8.54,0
11.63,2046,8.56,66.17,8.55,0
11.69,2046,8.56,65.77,8.57,0
11.73,2046,8.56,67.35,8.59,0
11.76,2046,8.56,69.82,8.58,0
11.82,2046,8.56,67.03,8.61,0
11.87,2046,8.56,64.57,8.62,0
11.9,2046,8.56,65.56,8.61,0
11.97,2046,8.56,67.09,8.62,0
12,2046,8.57,67.12,8.62,0
12.06,2046,8.56,66.55,8.63,0
12.07,2046,8.57,67.27,8.63,0
12.12,2046,8.56,64.35,8.64,0
12.16,2047,8.57,66.47,8.65,0
12.21,2047,8.57,65.19,8.66,0
