"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","EVAP","MDPR","MNPN","MXPN","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT11"
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-21",,,,,,"0.0","0.0","0.0",,"34.4","16.1","30.0",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-22",,,,,,"1.3","0.0","0.0",,"31.7","16.1","20.0",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-23",,,,,,"3.3","0.0","0.0",,"30.6","13.9","30.0",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-24",,,,,,"0.0","0.0","0.0",,"30.6","13.3","26.1",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-25",,,,,,"0.0","0.0","0.0",,"33.3","12.8","33.3",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-26",,,,,,"0.0","0.0","0.0",,"35.0","15.0","32.2",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-27",,,,,,"0.0","0.0","0.0",,"33.9","16.1","33.3",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-28",,,,,,"0.0","0.0","0.0",,"33.9","16.1","33.3",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-29",,,,,,"0.0","0.0","0.0",,"33.9","16.1","33.3",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-30",,,,,,"0.0","0.0","0.0",,"35.6","19.4","31.7",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-08-31",,,,,,"2.3","0.0","0.0",,"31.7","16.7","21.7",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-01",,,,,,"0.0","0.0","0.0",,"30.6","12.2","30.0",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-02",,,,,,"0.0","0.0","0.0",,"32.8","15.0","32.8",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-03",,,,,,"0.0","0.0","0.0",,"34.4","15.6","34.4",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-04",,,,,,"0.0","0.0","0.0",,"34.4","16.7","33.3",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-05",,,,,,"0.0","0.0","0.0",,"33.9","17.2","32.8",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-06",,,,,,"0.0","0.0","0.0",,"33.9","16.1","32.2",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-07",,,,,,"0.0","0.0","0.0",,"32.8","15.6","28.9",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-08",,,,,,"5.1","0.0","0.0",,"29.4","13.9","20.0",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-09",,,,,,"0.0","0.0","0.0",,"24.4","13.3","22.2",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-10",,,,,,"0.0","0.0","0.0",,"28.3","12.2","28.3",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-11",,,,,,"0.0","0.0","0.0",,"31.1","15.0","31.1",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-12",,,,,,"0.0","0.0","0.0",,"31.7","13.9","28.9",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-13",,,,,,"0.0","0.0","0.0",,"31.7","13.3","29.4",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-14",,,,,,"1.5","0.0","0.0",,"30.0","13.9","18.9",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-15",,,,,,"14.2","0.0","0.0",,"18.9","9.4","13.9",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-16",,,,,,"0.0","0.0","0.0",,"18.3","6.1","17.8",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-17",,,,,,"0.0","0.0","0.0",,"24.4","6.7","23.9",,,,,,,
"USC00428119","SPANISH FORK POWER HOUSE, UT US","40.08003","-111.6046","1438.7","2017-09-18",,,,,,"0.0","0.0","0.0",,"26.7","8.3","25.0",,,,,,,
