Date (mm.dd.yyyy),Time 24hr,Temp C,Sp Cond (uS/cm),pH (mV),pH,Turbidity (NTU),Chlorophyll (ug/L),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU
8/27/2017,17:15,24.91,1964,-136,8.93,27.43,9.4,2.6,105.7,8.7,0.9
8/27/2017,17:30,24.65,1964,-134.3,8.9,30.53,9.9,2.7,100.3,8.3,0.9
8/27/2017,17:45,24.61,1961,-134,8.89,35.48,7.8,2.2,99.3,8.22,0.9
8/27/2017,18:00,24.54,1960,-133.4,8.88,39.07,8.9,2.5,97.8,8.11,0.9
8/27/2017,18:15,24.5,1962,-133.3,8.88,37.56,8.8,2.4,97.1,8.06,0.8
8/27/2017,18:30,24.48,1958,-133.3,8.88,38.6,9.8,2.7,97.6,8.1,0.9
8/27/2017,18:45,24.47,1960,-133.8,8.89,37.88,10.1,2.8,98.8,8.2,0.8
8/27/2017,19:00,24.46,1960,-133.8,8.89,41.56,13.2,3.6,98.5,8.18,0.9
8/27/2017,19:15,24.44,1959,-133.3,8.88,37.97,8.4,2.3,96.7,8.03,0.9
8/27/2017,19:30,24.45,1958,-133.7,8.89,41.52,8.2,2.3,97.9,8.13,0.9
8/27/2017,19:45,24.45,1961,-133.5,8.89,39.8,15.1,4.1,97.5,8.09,0.9
8/27/2017,20:00,24.4,1961,-133.1,8.88,42.22,10,2.7,96.1,7.99,0.8
8/27/2017,20:15,24.39,1964,-133.3,8.88,39.27,10.6,2.9,96.4,8.01,1
8/27/2017,20:30,24.38,1961,-133.3,8.88,45.07,10.5,2.9,95.9,7.97,0.9
8/27/2017,20:45,24.37,1962,-133.1,8.88,47.45,10.8,3,95.2,7.91,0.9
8/27/2017,21:00,24.33,1964,-133,8.88,46.55,10.8,3,94.9,7.89,0.9
8/27/2017,21:15,24.29,1964,-132.5,8.87,45.37,10,2.8,93.9,7.82,0.9
8/27/2017,21:30,24.24,1961,-132.5,8.87,46.77,7,2,93.3,7.78,0.9
8/27/2017,21:45,24.2,1963,-132.3,8.87,45.95,10.8,3,92.7,7.73,0.9
8/27/2017,22:00,24.16,1963,-132.1,8.86,49.84,13.7,3.7,92,7.67,1
8/27/2017,22:15,24.13,1963,-131.8,8.86,50.73,13,3.6,91.1,7.61,1
8/27/2017,22:30,24.1,1960,-131.8,8.86,59.29,12.8,3.5,90.8,7.58,1
8/27/2017,22:45,24.08,1962,-131.7,8.86,48.06,10.1,2.8,90.5,7.57,1
8/27/2017,23:00,24.04,1961,-131.4,8.85,49.66,10.8,3,89.7,7.5,0.9
8/27/2017,23:15,24,1964,-131.5,8.86,50.05,9.8,2.7,89.8,7.51,0.9
8/27/2017,23:30,24.02,1964,-131.4,8.85,52.87,16.2,4.4,89.3,7.48,1
8/27/2017,23:45,24.01,1964,-131.4,8.85,51.38,16.2,4.4,89.2,7.46,1
8/28/2017,0:00,24,1962,-131,8.85,54.53,10.1,2.8,88.3,7.39,0.9
8/28/2017,0:15,23.96,1964,-131.1,8.85,50.18,12.3,3.4,88.3,7.4,1
8/28/2017,0:30,23.96,1965,-130.9,8.84,53.13,9.9,2.7,87.8,7.35,1
8/28/2017,0:45,23.94,1964,-130.9,8.84,64.51,11.3,3.1,87.2,7.31,0.9
8/28/2017,1:00,23.91,1965,-130.7,8.84,52.97,10.4,2.9,87.1,7.3,0.9
8/28/2017,1:15,23.9,1961,-130.6,8.84,54.28,9.9,2.7,86.6,7.26,0.9
8/28/2017,1:30,23.87,1963,-130.4,8.84,57.83,10.2,2.8,86.3,7.24,0.9
8/28/2017,1:45,23.85,1965,-130.3,8.84,50.12,11.2,3.1,85.9,7.21,0.9
8/28/2017,2:00,23.84,1962,-130.1,8.83,52.62,10.2,2.8,85.3,7.17,0.9
8/28/2017,2:15,23.82,1964,-130.2,8.83,50.19,13,3.6,85.2,7.16,0.9
8/28/2017,2:30,23.79,1961,-130.1,8.83,50.14,10.3,2.8,85.3,7.17,0.9
8/28/2017,2:45,23.76,1964,-130.1,8.83,47.71,10.5,2.9,85.3,7.17,1
8/28/2017,3:00,23.72,1961,-129.9,8.83,48.07,9.9,2.7,84.6,7.12,1
8/28/2017,3:15,23.71,1962,-129.6,8.82,50.99,10.2,2.8,83.9,7.06,1
8/28/2017,3:30,23.69,1962,-129.4,8.82,53.74,8.7,2.4,83.2,7.01,0.8
8/28/2017,3:45,23.65,1964,-129.4,8.82,49.26,6.6,1.9,83.2,7.01,0.9
8/28/2017,4:00,23.61,1965,-129.1,8.82,47.56,10.4,2.9,82.8,6.98,0.9
8/28/2017,4:15,23.6,1965,-128.9,8.81,51.13,12.4,3.4,82.1,6.92,0.9
8/28/2017,4:30,23.55,1962,-128.8,8.81,48.94,8.7,2.4,81.9,6.91,1
8/28/2017,4:45,23.5,1963,-128.8,8.81,49.21,12.1,3.3,81.8,6.91,1.1
8/28/2017,5:00,23.46,1962,-128.6,8.81,45.66,9.2,2.6,81.6,6.9,1
8/28/2017,5:15,23.47,1959,-128.6,8.81,46.79,8.9,2.5,81.2,6.86,0.9
8/28/2017,5:30,23.44,1960,-128.5,8.81,47.22,12.1,3.3,81,6.85,1
8/28/2017,5:45,23.41,1958,-128.3,8.8,52.14,14.3,3.9,80.4,6.8,1
8/28/2017,6:00,23.39,1958,-128.2,8.8,47.62,12.9,3.5,80.2,6.79,1
8/28/2017,6:15,23.37,1961,-128,8.8,46.92,11.5,3.2,79.6,6.74,0.9
8/28/2017,6:30,23.35,1961,-128,8.8,55.09,9.9,2.7,79.2,6.71,1
8/28/2017,6:45,23.31,1961,-127.9,8.8,54.01,11.1,3,79.1,6.71,0.9
8/28/2017,7:00,23.29,1961,-127.7,8.79,59.01,12.1,3.3,78.3,6.64,1
8/28/2017,7:15,23.26,1962,-127.5,8.79,53.44,10.5,2.9,77.8,6.61,1
8/28/2017,7:30,23.22,1964,-127.3,8.79,60.16,9.5,2.6,77.4,6.58,0.8
8/28/2017,7:45,23.2,1961,-127.3,8.79,53.08,11.9,3.3,77.5,6.58,0.8
8/28/2017,8:00,23.19,1960,-127.3,8.79,52.16,13,3.5,77.5,6.59,0.8
8/28/2017,8:15,23.17,1962,-127.4,8.79,58.02,12.8,3.5,77.7,6.61,0.9
8/28/2017,8:30,23.15,1962,-127.3,8.79,53.46,9,2.5,77.8,6.61,0.9
8/28/2017,8:45,23.13,1961,-127.6,8.79,49.86,10.3,2.8,78.8,6.71,1
8/28/2017,9:00,23.13,1963,-127.4,8.79,49.6,9.1,2.5,78.6,6.69,0.9
8/28/2017,9:15,23.12,1961,-127.7,8.8,48,12.2,3.3,79.2,6.74,1
8/28/2017,9:30,23.12,1964,-127.8,8.8,48.03,12.4,3.4,79.5,6.77,1
8/28/2017,9:45,23.13,1964,-127.9,8.8,44.91,11,3,80.2,6.82,1
8/28/2017,10:00,23.13,1962,-128.1,8.8,48.12,14.8,4,80.5,6.85,1
8/28/2017,10:15,23.13,1961,-128.2,8.8,45.01,12,3.3,81.5,6.93,1
8/28/2017,10:30,23.12,1959,-128,8.8,46.18,12.7,3.5,80.1,6.82,0.9
8/28/2017,10:45,23.14,1958,-129.1,8.82,41.51,28.4,7.6,84.9,7.22,1.3
8/28/2017,11:00,23.16,1959,-129.2,8.82,43.03,20.9,5.6,85.2,7.24,1.1
8/28/2017,11:15,23.16,1958,-129.2,8.82,43.02,19,5.1,85.1,7.23,1.3
8/28/2017,11:30,23.19,1958,-129.8,8.83,60.3,24.9,6.7,88,7.48,1.2
8/28/2017,11:45,23.18,1958,-129.2,8.82,39.12,13,3.5,85.6,7.28,1
8/28/2017,12:00,23.2,1956,-129.7,8.83,39.27,12,3.3,87.5,7.44,0.9
8/28/2017,12:15,23.24,1955,-130.7,8.85,40.11,18.4,5,91.2,7.74,0.9
8/28/2017,12:30,23.26,1959,-131.1,8.85,38.81,12.6,3.4,93.7,7.95,1.1
8/28/2017,12:45,23.3,1960,-132.7,8.88,36.89,24.1,6.5,97.5,8.27,1.1
8/28/2017,13:00,23.31,1959,-131.7,8.86,38.15,11.1,3,96.2,8.16,1.3
8/28/2017,13:15,23.35,1959,-131.5,8.86,36.46,22.4,6,94.1,7.98,1.3
8/28/2017,13:30,23.39,1965,-132,8.87,35.52,18,4.9,94.8,8.03,1.1
8/28/2017,13:45,23.3,1962,-129.9,8.83,35.4,9.1,2.5,89.3,7.57,0.9
8/28/2017,14:00,23.37,1962,-131.2,8.85,35.27,9.5,2.6,93.3,7.91,1.1
8/28/2017,14:15,23.38,1961,-131.8,8.86,38.8,15.1,4.1,96,8.13,1.1
8/28/2017,14:30,23.45,1960,-132.7,8.88,36.69,16.5,4.5,100.6,8.51,1.1
8/28/2017,14:45,23.4,1955,-132.7,8.88,35.03,11.3,3.1,98.5,8.34,1.1
8/28/2017,15:00,23.59,1958,-136.1,8.94,34.37,18.2,4.9,111.5,9.41,1.3
8/28/2017,15:15,23.63,1958,-134.5,8.91,34.26,13.7,3.7,105.7,8.91,1.2
8/28/2017,15:30,23.67,1955,-134.2,8.9,36.38,9.5,2.6,101.9,8.58,0.9
8/28/2017,15:45,23.63,1956,-133.2,8.89,34.07,9.9,2.7,98.7,8.32,1.1
8/28/2017,16:00,23.78,1957,-133.4,8.89,32.7,12.7,3.5,97.1,8.16,1.2
8/28/2017,16:15,23.99,1956,-135,8.91,32.81,16.2,4.4,104.1,8.72,1.1
8/28/2017,16:30,24.09,1955,-136.3,8.94,34.1,22,5.9,118.5,9.91,1
8/28/2017,16:45,23.86,1960,-137.8,8.96,33.34,20.6,5.5,120.2,10.09,1.3
8/28/2017,17:00,24.1,1964,-137,8.95,37.69,16.9,4.6,114.1,9.54,1.2
8/28/2017,17:15,25.79,1965,-143.5,9.05,27.98,26.2,7,134.6,10.91,1.1
8/28/2017,17:30,25.57,1959,-142.7,9.04,29.43,12.2,3.3,129.7,10.55,1.1
8/28/2017,17:45,25.32,1961,-140.8,9.01,28.55,15.5,4.2,121.8,9.95,1
8/28/2017,18:00,25.02,1956,-139,8.98,31.1,11.9,3.3,115.1,9.46,0.9
8/28/2017,18:15,24.91,1957,-138,8.96,30.8,7.9,2.2,112.9,9.3,0.9
8/28/2017,18:30,24.77,1953,-137.4,8.95,33.2,8.6,2.4,109.4,9.02,0.9
8/28/2017,18:45,24.54,1953,-135.6,8.92,32.84,9.6,2.6,103.7,8.6,0.9
8/28/2017,19:00,24.56,1955,-135.9,8.93,31.19,9.7,2.7,104.8,8.68,0.8
8/28/2017,19:15,24.58,1952,-136.1,8.93,30.82,9.1,2.5,105.7,8.76,0.8
8/28/2017,19:30,24.59,1952,-136.6,8.94,30.61,11.3,3.1,106.8,8.85,0.8
8/28/2017,19:45,24.55,1949,-136.2,8.93,38.77,8.9,2.5,105.8,8.77,0.8
8/28/2017,20:00,24.51,1952,-136,8.93,31.3,9.7,2.7,104.9,8.7,0.8
8/28/2017,20:15,24.47,1953,-135.7,8.92,36.61,8.3,2.3,103.8,8.62,0.8
8/28/2017,20:30,24.42,1954,-135.4,8.92,32.75,8.8,2.5,102.6,8.52,0.8
8/28/2017,20:45,24.38,1952,-135,8.91,31.96,7.1,2,101.5,8.44,0.7
8/28/2017,21:00,24.36,1952,-135,8.91,31.61,10.8,3,101.5,8.44,0.8
8/28/2017,21:15,24.31,1954,-134.7,8.91,31.27,8.8,2.4,100.4,8.36,0.8
8/28/2017,21:30,24.28,1953,-134.4,8.9,32.86,10.3,2.8,99.1,8.25,0.9
8/28/2017,21:45,24.24,1954,-133.9,8.89,37.17,11.2,3.1,97.7,8.14,0.7
8/28/2017,22:00,24.18,1951,-133.8,8.89,33.11,9.1,2.5,97,8.09,0.8
8/28/2017,22:15,24.14,1950,-133.5,8.89,32.97,8.6,2.4,96.2,8.03,0.8
8/28/2017,22:30,24.13,1952,-133.2,8.88,33.08,13,3.5,95.2,7.95,0.8
8/28/2017,22:45,24.12,1949,-132.8,8.88,34.84,10.8,3,94.1,7.86,0.7
8/28/2017,23:00,24.09,1949,-132.9,8.88,32.57,8.6,2.4,94.1,7.87,0.8
8/28/2017,23:15,24.05,1947,-132.6,8.87,34.46,9.9,2.7,93.5,7.82,0.7
8/28/2017,23:30,24.03,1949,-132.5,8.87,34.38,7.9,2.2,92.7,7.75,0.8
8/28/2017,23:45,23.99,1950,-132.4,8.87,32.97,9.4,2.6,92.5,7.74,0.8
8/29/2017,0:00,23.96,1950,-132.2,8.87,33.97,9.3,2.6,91.6,7.67,0.8
8/29/2017,0:15,23.93,1951,-131.8,8.86,34.44,12.8,3.5,90.5,7.58,0.9
8/29/2017,0:30,23.89,1952,-131.9,8.86,34.51,10.3,2.9,90.5,7.59,0.9
8/29/2017,0:45,23.85,1951,-131.5,8.86,33.65,13.1,3.6,89.5,7.51,0.9
8/29/2017,1:00,23.82,1951,-131.3,8.85,35.61,13,3.5,88.8,7.46,0.9
8/29/2017,1:15,23.81,1951,-131,8.85,40.23,11.7,3.2,87.8,7.38,0.9
8/29/2017,1:30,23.78,1952,-130.9,8.85,35.22,11,3,87.1,7.32,0.9
8/29/2017,1:45,23.76,1952,-130.7,8.84,35.11,10.2,2.8,87.4,7.35,0.9
8/29/2017,2:00,23.74,1951,-130.8,8.84,34.63,12.6,3.4,87.1,7.32,0.9
8/29/2017,2:15,23.72,1947,-130.5,8.84,35.15,12.1,3.3,86.2,7.25,0.8
8/29/2017,2:30,23.7,1952,-130.3,8.84,36.9,9.4,2.6,85.8,7.23,0.9
8/29/2017,2:45,23.66,1945,-130.2,8.83,36,12.8,3.5,85.6,7.21,0.9
8/29/2017,3:00,23.63,1949,-130,8.83,36.26,10.7,2.9,84.7,7.14,0.9
8/29/2017,3:15,23.63,1952,-129.6,8.83,38.14,9.7,2.7,83.9,7.08,0.9
8/29/2017,3:30,23.62,1951,-129.5,8.82,41.19,11.5,3.2,83.2,7.02,1
8/29/2017,3:45,23.59,1954,-129.5,8.82,34.32,12.3,3.4,83.1,7.01,0.9
8/29/2017,4:00,23.56,1956,-129.4,8.82,40.45,11.8,3.2,82.8,6.99,0.9
8/29/2017,4:15,23.54,1949,-129.2,8.82,36.81,10.3,2.8,82.6,6.98,0.8
8/29/2017,4:30,23.52,1948,-129.1,8.82,38.06,16,4.3,82.1,6.93,0.9
8/29/2017,4:45,23.49,1950,-129.1,8.82,36.24,12.5,3.4,81.9,6.92,0.9
8/29/2017,5:00,23.49,1954,-128.9,8.81,40.63,13.5,3.7,81.4,6.88,0.8
8/29/2017,5:15,23.45,1956,-128.6,8.81,41.92,13.5,3.7,80.7,6.82,0.9
8/29/2017,5:30,23.41,1952,-128.5,8.81,45.46,11.9,3.3,80.2,6.79,0.9
8/29/2017,5:45,23.39,1954,-128.2,8.8,42.18,12.1,3.3,79.7,6.75,0.8
8/29/2017,6:00,23.37,1951,-128.2,8.8,39.87,14.2,3.9,80,6.78,0.9
8/29/2017,6:15,23.36,1951,-128.1,8.8,42.32,9.2,2.6,79.7,6.75,0.9
8/29/2017,6:30,23.34,1951,-128.2,8.8,43.03,9.2,2.5,79.3,6.72,1
8/29/2017,6:45,23.31,1952,-127.9,8.8,42.4,14.3,3.9,78.4,6.65,0.9
8/29/2017,7:00,23.28,1954,-127.5,8.79,49.09,13.6,3.7,77.5,6.58,0.8
8/29/2017,7:15,23.26,1951,-127.1,8.78,51.1,10.3,2.8,76.3,6.47,0.8
8/29/2017,7:30,23.2,1952,-127.2,8.79,50.64,11.4,3.1,77,6.54,0.9
8/29/2017,7:45,23.15,1951,-127.4,8.79,51.33,9.5,2.6,77.9,6.63,0.8
8/29/2017,8:00,23.13,1950,-127.3,8.79,55.01,10.1,2.8,77.4,6.59,0.9
8/29/2017,8:15,23.11,1953,-127.3,8.79,60.47,10.3,2.8,77.4,6.59,0.8
8/29/2017,8:30,23.08,1947,-127.3,8.79,57.02,10,2.8,77.9,6.64,0.8
8/29/2017,8:45,23.08,1947,-127.3,8.79,63.44,10.4,2.9,77.8,6.63,0.8
8/29/2017,9:00,23.08,1948,-127.3,8.79,63.73,10.8,3,78,6.65,0.8
8/29/2017,9:15,23.08,1951,-127.5,8.79,61.88,11,3,78.5,6.69,0.9
8/29/2017,9:30,23.09,1950,-127.6,8.79,60,9.1,2.5,79.2,6.75,0.9
8/29/2017,9:45,23.1,1952,-127.9,8.8,60.31,13.4,3.7,79.6,6.77,0.9
8/29/2017,10:00,23.1,1952,-127.8,8.8,61.55,11.5,3.2,79.4,6.76,0.9
8/29/2017,10:15,23.11,1949,-127.9,8.8,58.12,16.9,4.6,79.9,6.8,0.9
8/29/2017,10:30,23.13,1949,-128.4,8.81,54.88,25.6,6.9,82.1,6.99,1.1
8/29/2017,10:45,23.15,1950,-128.9,8.82,52.06,15.4,4.2,83.8,7.13,1.1
8/29/2017,11:00,23.17,1951,-129.3,8.82,51.51,15.8,4.3,85.2,7.24,1.1
8/29/2017,11:15,23.18,1953,-129.3,8.82,49.78,13.7,3.7,84.5,7.18,1
8/29/2017,11:30,23.16,1952,-129,8.82,49.8,11.8,3.2,83.9,7.14,0.9
8/29/2017,11:45,23.18,1953,-129,8.82,48.1,10.4,2.9,84.3,7.17,0.8
8/29/2017,12:00,23.2,1956,-129.2,8.82,45.21,10.2,2.8,85.7,7.28,0.9
8/29/2017,12:15,20.58,7,-121.4,8.7,2.77,0.4,0.2,85.6,7.69,0.6
8/29/2017,12:30,23.29,1957,-130.3,8.84,46.91,14.9,4.1,88.8,7.53,1
8/29/2017,12:45,23.26,1952,-130.5,8.84,47.73,11.3,3.1,88.2,7.48,1
8/29/2017,13:00,23.23,1959,-128.9,8.82,46.79,12,3.3,83.6,7.1,0.9
8/29/2017,13:15,23.32,1959,-130.9,8.85,44.19,19.1,5.2,90.8,7.7,1.1
8/29/2017,13:30,23.45,1962,-132.6,8.88,44.18,12.3,3.4,98.6,8.34,1.1
8/29/2017,13:45,23.59,1957,-136,8.93,42.12,23.9,6.4,110.9,9.35,1.5
8/29/2017,14:00,23.52,1962,-135.7,8.93,41.72,18,4.9,112.2,9.48,1.5
8/29/2017,14:15,24.05,1963,-140.8,9.01,44.3,47,12.5,128.8,10.78,2.4
8/29/2017,14:30,24.06,1961,-140.5,9.01,44.32,42.9,11.4,125.4,10.48,1.9
8/29/2017,14:45,23.51,1959,-135.2,8.92,44.71,22,5.9,107,9.04,1.5
8/29/2017,15:00,23.32,1957,-130.2,8.84,44.92,11.7,3.2,89.9,7.62,1.3
8/29/2017,15:15,23.66,1960,-135.6,8.93,43.21,13.9,3.8,104.6,8.81,1.3
8/29/2017,15:30,23.42,1962,-132.2,8.87,44.66,12.8,3.5,94,7.95,1.2
8/29/2017,15:45,23.42,1960,-131.1,8.85,51.48,12.9,3.5,92.9,7.86,1.3
8/29/2017,16:00,23.66,1962,-132.5,8.87,41.06,13.6,3.7,95.8,8.07,1.2
8/29/2017,16:15,23.45,1963,-131.5,8.86,44.29,14.6,4,92.8,7.84,1.3
8/29/2017,16:30,23.57,1959,-133.3,8.89,41.34,17.2,4.7,99,8.35,1.3
8/29/2017,16:45,23.55,1960,-133.6,8.89,40.78,17.7,4.8,100.9,8.52,1.2
8/29/2017,17:00,23.54,1964,-133.5,8.89,39.72,17.4,4.7,101,8.53,1.4
8/29/2017,17:15,23.68,1959,-135.9,8.93,41.2,13.8,3.8,110.8,9.33,1.3
8/29/2017,17:30,23.79,1958,-138,8.97,42.13,18.7,5.1,121.4,10.2,1.4
8/29/2017,17:45,23.81,1953,-138.8,8.98,40.98,17.4,4.7,125.1,10.51,1.2
8/29/2017,18:00,23.86,1961,-139.4,8.99,39.81,13.8,3.8,125.4,10.53,1.4
8/29/2017,18:15,23.81,1961,-137.4,8.96,40,20.5,5.5,117.8,9.9,1.2
8/29/2017,18:30,23.74,1956,-135.3,8.92,39.19,14.6,4,110,9.25,1.2
8/29/2017,18:45,23.76,1952,-136.1,8.94,38.2,13,3.6,109.9,9.24,1.3
8/29/2017,19:00,23.67,1956,-134.7,8.91,36.09,15.6,4.2,104.7,8.82,1.2
8/29/2017,19:15,24.27,1947,-137.4,8.95,35.64,13.3,3.6,110.1,9.17,1.1
8/29/2017,19:30,23.97,1957,-137.3,8.95,33.59,9.4,2.6,113.5,9.51,0.9
8/29/2017,19:45,24.66,1951,-139,8.98,32.35,11.1,3.1,115.2,9.53,0.8
8/29/2017,20:00,24.02,1952,-134.9,8.91,34.43,11.1,3.1,94.4,7.9,0.9
8/29/2017,20:15,24.67,1962,-139.7,8.99,30.01,10.1,2.8,121.8,10.08,0.8
8/29/2017,20:30,25.15,1956,-140.8,9.01,29.82,10.2,2.8,126.3,10.35,0.8
8/29/2017,20:45,24.83,1955,-138.8,8.97,29.59,10.7,3,119.4,9.84,0.9
8/29/2017,21:00,24.52,1951,-136.3,8.93,32.73,10.4,2.9,109.1,9.04,0.8
8/29/2017,21:15,24.4,1950,-135.1,8.91,31.17,9.3,2.6,105,8.73,0.8
8/29/2017,21:30,24.34,1952,-134.4,8.9,35,10.8,3,101.8,8.47,0.8
8/29/2017,21:45,24.27,1952,-134.1,8.9,34.07,10.3,2.8,100.8,8.4,0.8
8/29/2017,22:00,24.25,1952,-133.8,8.89,35.51,9.9,2.7,99.9,8.33,0.8
8/29/2017,22:15,24.28,1952,-134,8.9,34.09,9.9,2.7,100.7,8.38,0.7
8/29/2017,22:30,24.31,1951,-134.3,8.9,34.39,8.6,2.4,101.4,8.44,0.8
8/29/2017,22:45,24.29,1952,-134.2,8.9,38.99,8.4,2.3,101.2,8.42,0.8
8/29/2017,23:00,24.26,1949,-134,8.9,31.6,10,2.8,100.5,8.37,0.7
8/29/2017,23:15,24.21,1951,-133.6,8.89,34.11,10,2.8,99.4,8.29,0.8
8/29/2017,23:30,24.21,1955,-133.7,8.89,36.34,10.2,2.8,99,8.26,0.8
8/29/2017,23:45,24.21,1954,-133.5,8.89,33.91,12,3.3,98.6,8.22,0.8
8/30/2017,0:00,24.18,1954,-133.2,8.88,33.21,6.2,1.7,97.5,8.13,0.8
8/30/2017,0:15,24.12,1950,-132.8,8.88,34.41,10.3,2.8,95.8,8,0.8
8/30/2017,0:30,24.09,1951,-132.7,8.87,33.38,13.9,3.8,95.2,7.96,0.8
8/30/2017,0:45,24.09,1950,-132.4,8.87,34.26,8.5,2.4,94.2,7.87,0.7
8/30/2017,1:00,24.07,1951,-132.1,8.86,33.41,9.9,2.7,93.6,7.82,0.7
8/30/2017,1:15,24.06,1951,-132.2,8.87,33.74,9.4,2.6,93.7,7.83,0.7
8/30/2017,1:30,24.05,1955,-132.2,8.87,32.7,7.9,2.2,93.5,7.82,0.7
8/30/2017,1:45,24.03,1958,-132.2,8.87,32.58,10.5,2.9,93.7,7.84,0.7
8/30/2017,2:00,24.07,1955,-132.3,8.87,30.91,9.4,2.6,93.6,7.83,0.7
8/30/2017,2:15,24.07,1954,-132.3,8.87,30.29,9,2.5,93.3,7.8,0.7
8/30/2017,2:30,24.05,1964,-132.2,8.87,30.77,9.2,2.5,93,7.78,0.7
8/30/2017,2:45,24.02,1961,-131.9,8.86,30.38,8.8,2.5,92.7,7.75,0.8
8/30/2017,3:00,24.02,1961,-131.9,8.86,29.74,10.3,2.9,92.3,7.72,0.7
8/30/2017,3:15,24,1956,-131.7,8.86,30.48,10.2,2.8,91.8,7.69,0.7
8/30/2017,3:30,23.96,1959,-131.5,8.86,32.77,9.9,2.7,90.8,7.61,0.8
8/30/2017,3:45,23.92,1956,-131,8.85,35.08,9.9,2.7,89.7,7.52,0.8
8/30/2017,4:00,23.91,1954,-130.8,8.84,34.13,11.4,3.1,88.6,7.43,0.7
8/30/2017,4:15,23.89,1954,-130.6,8.84,34.99,9.4,2.6,87.9,7.38,0.7
8/30/2017,4:30,23.86,1953,-130.6,8.84,33.76,10.3,2.8,88,7.39,0.8
8/30/2017,4:45,23.78,1954,-130.5,8.84,34.28,18.1,4.9,88.2,7.41,0.9
8/30/2017,5:00,23.73,1952,-130.2,8.84,35.98,10.8,3,87.2,7.34,0.9
8/30/2017,5:15,23.71,1952,-129.9,8.83,35.66,11.5,3.1,86.7,7.3,0.9
8/30/2017,5:30,23.7,1953,-129.9,8.83,34.83,11.7,3.2,86.1,7.25,0.9
8/30/2017,5:45,23.67,1953,-129.3,8.82,38.8,11.9,3.3,84.5,7.12,0.8
8/30/2017,6:00,23.65,1953,-128.9,8.81,44.69,10.3,2.8,83.4,7.03,0.8
8/30/2017,6:15,23.61,1952,-128.9,8.81,43.32,10.3,2.8,83.6,7.05,0.8
8/30/2017,6:30,23.6,1953,-129.1,8.82,43.66,11.2,3.1,83.6,7.05,0.9
8/30/2017,6:45,23.58,1950,-128.8,8.81,43.49,7.1,2,83,7,0.8
8/30/2017,7:00,23.58,1948,-128.7,8.81,43.43,10,2.8,82.5,6.96,0.8
8/30/2017,7:15,23.55,1949,-128.4,8.8,45.41,11,3,82.1,6.93,0.8
8/30/2017,7:30,23.53,1949,-128.3,8.8,41.59,13.4,3.7,81.9,6.92,0.9
8/30/2017,7:45,23.53,1951,-128.1,8.8,43.59,9.8,2.7,80.7,6.81,0.8
8/30/2017,8:00,23.52,1950,-128,8.8,43.8,13.2,3.6,80.5,6.8,0.8
8/30/2017,8:15,23.52,1952,-128.2,8.8,44.43,10.1,2.8,81.7,6.9,0.8
8/30/2017,8:30,23.5,1956,-128.2,8.8,49.59,11.1,3.1,81.6,6.9,0.8
8/30/2017,8:45,23.49,1955,-128.5,8.81,47.83,10.7,2.9,82.3,6.96,0.8
8/30/2017,9:00,23.49,1954,-128.5,8.81,43.15,12.7,3.5,82.5,6.97,0.8
8/30/2017,9:15,23.49,1953,-128.4,8.8,49.15,13.9,3.8,81.8,6.92,0.8
8/30/2017,9:30,23.53,1951,-128.7,8.81,42.63,14.6,4,83.4,7.04,0.9
8/30/2017,9:45,23.55,1954,-128.8,8.81,41.97,18.1,4.9,83.7,7.07,1
8/30/2017,10:00,23.52,1953,-128.2,8.8,43,11.2,3.1,82.6,6.98,0.8
8/30/2017,10:15,23.6,1954,-129.2,8.82,42.85,16.5,4.5,85.4,7.2,1
8/30/2017,10:30,23.6,1955,-129,8.81,43.43,16.1,4.4,84.4,7.12,0.9
8/30/2017,10:45,23.67,1955,-129.5,8.82,42.27,14.4,3.9,85.7,7.22,0.9
8/30/2017,11:00,23.73,1956,-130,8.83,40.4,18.9,5.1,87.4,7.35,1
8/30/2017,11:15,23.75,1954,-130.3,8.84,39.62,13.1,3.6,88.7,7.46,1
8/30/2017,11:30,23.77,1953,-130.4,8.84,39.21,12.9,3.5,88.5,7.44,0.9
8/30/2017,11:45,23.79,1957,-130.2,8.83,38.98,16.1,4.4,88.3,7.42,1
8/30/2017,12:00,23.81,1954,-130.7,8.84,37.98,26.2,7,89.8,7.54,1.1
8/30/2017,12:15,23.83,1954,-130.6,8.84,38.48,25.2,6.8,89.7,7.53,1
8/30/2017,12:30,23.84,1954,-130.8,8.84,34.71,21.8,5.9,90.5,7.6,1.1
8/30/2017,12:45,23.84,1954,-130.7,8.84,35.99,13,3.6,90.3,7.59,0.8
8/30/2017,13:00,23.83,1954,-130.2,8.83,35.27,8.5,2.4,87.6,7.36,0.8
8/30/2017,13:15,23.85,1957,-131.2,8.85,35.04,11.2,3.1,91,7.64,0.8
8/30/2017,13:30,23.92,1956,-132.2,8.87,35.5,16.3,4.4,95.9,8.04,0.9
8/30/2017,13:45,23.93,1960,-132.5,8.87,35.79,14.8,4,96,8.05,0.9
8/30/2017,14:00,23.91,1964,-131.6,8.86,34.88,10.9,3,93.2,7.81,0.9
8/30/2017,14:15,23.93,1960,-131.6,8.86,33.87,8.9,2.5,94.5,7.92,0.8
8/30/2017,14:30,23.98,1963,-132.7,8.87,33.44,13.4,3.6,98.4,8.24,0.9
