Time America/Boise UTC-06:00,Temperature C,Sp Cond uS/cm,pH mV,pH,Turbidity NTU,Chlorophyll ug/L,Chlorophyll RFU,ODOSat %,ODO mg/L,BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V
6/13/2018 13:00,19.5,1979,-129.7,8.64,29.46,4.8,1.3,84.6,7.72,0.3,1,13,5.7
6/13/2018 13:15,19.56,1979,-129.9,8.64,29.16,4.9,1.3,85.1,7.76,0.4,1,13,5.7
6/13/2018 13:30,19.65,1980,-129.9,8.64,29.21,4.5,1.2,84.4,7.68,0.3,1,13,5.7
6/13/2018 13:45,20.39,1981,-130,8.64,30.24,5.1,1.4,86.3,7.74,0.4,1,13,5.7
6/13/2018 14:00,19.91,1981,-130.4,8.65,30.73,6.1,1.7,86.4,7.82,0.4,1,13,5.7
6/13/2018 14:15,20.86,1981,-129.9,8.63,30.33,5.6,1.5,88,7.82,0.3,1,13,5.7
6/13/2018 14:30,20.51,1980,-130.3,8.64,30.65,5.2,1.4,88.1,7.89,0.3,1,13,5.7
6/13/2018 14:45,21,1970,-130.1,8.63,31.3,5.3,1.4,87.8,7.78,0.3,1,13,5.7
6/13/2018 15:00,21.2,1972,-129.9,8.63,30.15,4.5,1.2,88.2,7.78,0.3,1,13,5.7
6/13/2018 15:15,21.45,1985,-129.9,8.63,29.35,4.9,1.3,89.8,7.89,0.3,1,13,5.7
6/13/2018 15:30,21.94,1982,-129.7,8.62,29.15,4,1.1,90.4,7.87,0.3,1,13,5.7
6/13/2018 15:45,21.9,1979,-129.7,8.62,28.69,5.1,1.4,90.4,7.88,0.3,1,13,5.7
6/13/2018 16:00,21.69,1962,-129.7,8.62,29.98,4.8,1.3,89.7,7.84,0.3,1,13,5.7
6/13/2018 16:15,21.52,1974,-130,8.63,28.65,6.2,1.7,90.6,7.95,0.3,1,13,5.7
6/13/2018 16:30,21.39,1970,-130,8.63,29.15,5.7,1.5,90.3,7.94,0.4,1,13,5.7
6/13/2018 16:45,21.05,1973,-130.1,8.63,30.06,5.2,1.4,91,8.06,0.3,1,13,5.7
6/13/2018 17:00,20.87,1983,-130.5,8.64,29.21,5.9,1.6,91.7,8.15,0.4,1,13,5.7
6/13/2018 17:15,21.15,1972,-130.2,8.63,29.61,5.2,1.4,91.5,8.09,0.3,1,13,5.7
6/13/2018 17:30,21,1976,-130.5,8.64,28.12,5.3,1.4,91.6,8.12,0.4,1,13,5.6
6/13/2018 17:45,21.83,1979,-130.1,8.63,27.04,5.1,1.4,93,8.12,0.3,1,13,5.7
6/13/2018 18:00,21.4,1973,-130.5,8.64,27.15,5.1,1.4,92.8,8.16,0.3,1,13,5.7
6/13/2018 18:15,20.99,1972,-130.9,8.65,27.55,5.4,1.5,92.6,8.21,0.4,1,13,0
6/13/2018 18:30,20.96,1970,-131,8.65,26.9,6.5,1.8,92.8,8.23,0.3,1,13,5.7
6/13/2018 18:45,20.71,1969,-130.9,8.65,26.9,4.9,1.3,92.4,8.24,0.3,1,13,5.7
6/13/2018 19:00,21.58,1973,-130.7,8.64,26.45,5.9,1.6,94.5,8.28,0.3,1,13,5.7
6/13/2018 19:15,21.75,1970,-130.6,8.64,25.76,5.8,1.6,94,8.21,0.3,1,13,5.7
6/13/2018 19:30,21.26,1964,-130.8,8.64,26.48,4.7,1.3,92.5,8.15,0.3,1,13,5.7
6/13/2018 19:45,21.65,1972,-131,8.64,25.85,5.5,1.5,94.2,8.25,0.3,1,13,5.7
6/13/2018 20:00,21.84,1977,-130.6,8.64,25.11,4.7,1.3,94.4,8.23,0.2,1,13,5.7
6/13/2018 20:15,22.11,1975,-130.6,8.64,24.65,4.9,1.3,94.7,8.21,0.3,1,13,5.7
6/13/2018 20:30,23.54,1991,-130.2,8.62,22.02,4.9,1.3,96.6,8.16,0.2,1,13,5.7
6/13/2018 20:45,23.18,1988,-130,8.62,22.27,5,1.4,96,8.16,0.3,1,12,5.6
6/13/2018 21:00,23.43,1988,-129.8,8.61,21.82,5,1.4,95.7,8.1,0.2,1,12,5.7
6/13/2018 21:15,23.48,1990,-129.7,8.61,21.58,5.1,1.4,96,8.11,0.2,1,12,5.7
6/13/2018 21:30,23.21,1983,-129.7,8.61,24.14,5.2,1.4,94.8,8.05,0.2,1,12,5.7
6/13/2018 21:45,23.04,1987,-129.7,8.61,22.29,5.2,1.4,94.8,8.08,0.3,1,12,0.7
6/13/2018 22:00,22.91,1982,-129.5,8.61,22.16,5.5,1.5,93.9,8.02,0.2,1,12,5.6
6/13/2018 22:15,23.29,1986,-129.4,8.61,21.16,5,1.4,94.4,8.01,0.3,1,12,2.7
6/13/2018 22:30,23.11,1986,-129.4,8.61,21.08,5.2,1.4,94,8,0.3,1,12,1.5
6/13/2018 22:45,23.06,1984,-129.4,8.61,21.44,5.2,1.4,93.6,7.98,0.3,1,12,2.2
6/13/2018 23:00,22.97,1983,-129.4,8.61,21.55,4.8,1.3,93.3,7.96,0.3,1,12,2.2
6/13/2018 23:15,22.91,1979,-129.4,8.61,21.7,5.4,1.5,93.1,7.96,0.3,1,12,2.9
6/13/2018 23:30,22.13,1973,-129.3,8.61,24.01,7.5,2,92.8,8.05,0.3,1,12,5.7
6/13/2018 23:45,21.94,1975,-129.3,8.61,22.94,5.3,1.4,90.5,7.87,0.3,1,12,5.7
6/14/2018 0:00,21.87,1980,-129,8.61,22.37,5.1,1.4,90.1,7.86,0.3,1,12,5.7
6/14/2018 0:15,21.32,1973,-129,8.61,23.15,4.9,1.4,87.5,7.71,0.3,1,12,5.7
6/14/2018 0:30,20.65,1974,-128.4,8.6,23.1,5.3,1.4,84.1,7.51,0.3,1,12,5.7
6/14/2018 0:45,20.27,1975,-127.6,8.59,26.67,5.2,1.4,81.2,7.31,0.3,1,12,5.6
6/14/2018 1:00,20.2,1976,-127.3,8.59,28.84,5.1,1.4,80.6,7.26,0.3,1,12,5.7
6/14/2018 1:15,20.11,1976,-126.9,8.58,32.03,5.3,1.5,79.7,7.19,0.3,1,12,5.6
6/14/2018 1:30,20.06,1976,-126.9,8.58,37.4,5.5,1.5,79.5,7.18,0.4,1,12,5.7
6/14/2018 1:45,20.03,1976,-126.9,8.58,45.98,5.7,1.6,79.5,7.19,0.4,1,12,5.7
6/14/2018 2:00,19.99,1976,-126.8,8.58,52.12,5.6,1.5,79.3,7.17,0.4,1,12,5.7
6/14/2018 2:15,19.95,1976,-126.9,8.58,56.58,5.9,1.6,79.2,7.17,0.4,1,12,5.7
6/14/2018 2:30,19.91,1976,-127,8.58,60.21,4.9,1.3,79.1,7.16,0.4,1,12,5.7
6/14/2018 2:45,19.85,1976,-127.1,8.59,58.97,5.9,1.6,79.1,7.17,0.5,1,12,5.7
6/14/2018 3:00,19.8,1976,-127.2,8.59,57.94,5.7,1.6,78.9,7.16,0.4,1,12,5.7
6/14/2018 3:15,19.78,1975,-127.2,8.59,56.6,5.8,1.6,78.8,7.16,0.4,1,12,5.6
6/14/2018 3:30,19.77,1975,-127.2,8.59,59.74,5.8,1.6,78.6,7.14,0.5,1,12,5.7
6/14/2018 3:45,19.75,1975,-127.2,8.59,56.86,5.9,1.6,78.4,7.12,0.4,1,12,5.7
6/14/2018 4:00,19.72,1974,-127.2,8.59,61.23,6.4,1.7,78.1,7.1,0.4,1,12,5.7
6/14/2018 4:15,19.67,1973,-127.2,8.59,57.94,5.7,1.6,77.8,7.08,0.5,1,12,5.7
6/14/2018 4:30,19.65,1972,-127.2,8.59,58.48,5.7,1.6,77.6,7.07,0.4,1,12,5.7
6/14/2018 4:45,19.65,1972,-127.3,8.59,56.69,5.7,1.6,77.5,7.06,0.4,1,12,5.7
6/14/2018 5:00,19.66,1971,-127.3,8.59,59.61,5.8,1.6,77.4,7.04,0.4,1,12,5.7
6/14/2018 5:15,19.65,1970,-127.5,8.59,57.22,5.7,1.5,77.5,7.06,0.4,1,12,5.7
6/14/2018 5:30,19.61,1969,-127.5,8.59,57.77,5.9,1.6,77.3,7.05,0.4,1,12,5.7
6/14/2018 5:45,19.55,1968,-127.5,8.59,56.19,5.6,1.5,77.3,7.05,0.4,1,12,5.7
6/14/2018 6:00,19.54,1967,-127.5,8.59,56.92,5.4,1.5,77.3,7.05,0.4,1,12,5.6
6/14/2018 6:15,19.52,1966,-127.4,8.59,57.92,5.4,1.5,77.1,7.03,0.4,1,12,5.7
6/14/2018 6:30,19.49,1966,-127.4,8.59,56.47,4.5,1.2,77,7.03,0.4,1,12,5.7
6/14/2018 6:45,19.46,1965,-127.5,8.6,51.92,5.3,1.4,77.2,7.06,0.4,1,12,5.7
6/14/2018 7:00,19.5,1964,-127.5,8.59,55.2,5.5,1.5,77,7.03,0.4,1,13,5.7
6/14/2018 7:15,19.43,1964,-127.6,8.6,52.56,5.4,1.5,77,7.04,0.4,1,13,5.7
6/14/2018 7:30,19.42,1963,-127.7,8.6,51.79,5.1,1.4,77.1,7.05,0.4,1,13,5.7
6/14/2018 7:45,19.44,1962,-127.6,8.6,53.87,5.3,1.4,76.8,7.02,0.4,1,13,5.7
6/14/2018 8:00,19.41,1962,-127.7,8.6,51.09,5.1,1.4,76.9,7.04,0.4,1,13,5.7
6/14/2018 8:15,19.41,1961,-127.8,8.6,49.54,5.1,1.4,77.4,7.08,0.4,1,13,5.7
6/14/2018 8:30,19.42,1961,-127.6,8.6,52.39,5.2,1.4,76.8,7.03,0.4,1,13,5.7
6/14/2018 8:45,19.44,1961,-127.8,8.6,49.22,5.5,1.5,77.3,7.06,0.4,1,13,5.7
6/14/2018 9:00,19.46,1961,-127.9,8.6,48.3,5.3,1.4,77.3,7.07,0.4,1,13,5.7
6/14/2018 9:15,19.45,1961,-127.9,8.6,48.56,5.8,1.6,77.3,7.07,0.4,1,14,5.7
6/14/2018 9:30,19.55,1961,-128.1,8.6,46.16,5.2,1.4,77.9,7.11,0.4,1,14,5.7
6/14/2018 9:45,19.57,1961,-128.4,8.61,43.64,5.2,1.4,79,7.2,0.4,1,14,5.7
6/14/2018 10:00,19.61,1961,-128.5,8.61,43.31,5,1.4,79.3,7.23,0.4,1,14,5.7
6/14/2018 10:15,19.73,1961,-128.8,8.62,41.91,5.1,1.4,80.1,7.28,0.4,1,14,5.6
6/14/2018 10:30,19.75,1961,-129,8.62,40.69,5.4,1.5,80.6,7.32,0.4,1,14,5.7
6/14/2018 10:45,19.85,1963,-129.3,8.63,38.28,5.4,1.5,81.8,7.42,0.4,1,14,5.7
6/14/2018 11:00,20.25,1969,-129.3,8.62,36.34,4.9,1.3,82.9,7.46,0.4,1,13,5.7
6/14/2018 11:15,20.36,1965,-129.2,8.62,36.51,5,1.4,82,7.36,0.4,1,13,5.6
6/14/2018 11:30,20.35,1965,-129.2,8.62,36.32,5.1,1.4,82.4,7.4,0.4,1,13,5.7
6/14/2018 11:45,20.38,1965,-129.1,8.62,36.3,5.1,1.4,82.2,7.38,0.4,1,13,5.7
6/14/2018 12:00,20.31,1963,-128.9,8.62,36.36,5,1.4,81.7,7.34,0.4,1,13,5.6
6/14/2018 12:15,20.37,1964,-128.8,8.61,36.59,5,1.4,81.9,7.35,0.4,1,13,5.7
6/14/2018 12:30,20.39,1963,-128.8,8.61,36.86,4.9,1.4,81.9,7.34,0.3,1,13,5.7
6/14/2018 12:45,20.46,1963,-128.7,8.61,37.21,6.2,1.7,82.1,7.35,0.4,1,13,5.7
6/14/2018 13:00,20.49,1963,-128.8,8.61,37.2,5.2,1.4,82.1,7.35,0.3,1,13,5.7
6/14/2018 13:15,20.54,1963,-128.8,8.61,37.53,4.9,1.4,82.4,7.37,0.4,1,13,5.5
6/14/2018 13:30,20.59,1962,-128.7,8.61,37.56,5.2,1.4,82.1,7.34,0.4,1,13,5.7
6/14/2018 13:45,20.73,1962,-128.9,8.61,36.88,5.1,1.4,82.8,7.38,0.3,1,13,5.7
6/14/2018 14:00,20.7,1962,-128.6,8.61,37.89,5.1,1.4,82.3,7.34,0.3,1,13,5.6
6/14/2018 14:15,20.76,1961,-128.8,8.61,38.27,5.1,1.4,82.5,7.35,0.3,1,13,5.7
6/14/2018 14:30,20.78,1961,-128.7,8.61,39.21,5,1.4,82.3,7.33,0.4,1,13,5.7
6/14/2018 14:45,20.86,1962,-128.6,8.61,39.33,5.1,1.4,82.6,7.34,0.3,1,13,5.7
6/14/2018 15:00,20.87,1962,-128.6,8.61,40.82,5.1,1.4,82.5,7.33,0.4,1,13,5.6
6/14/2018 15:15,20.9,1961,-128.6,8.61,42.2,5.1,1.4,82.3,7.31,0.3,1,13,5.6
6/14/2018 15:30,20.95,1962,-128.5,8.6,42.74,5.2,1.4,82.4,7.31,0.4,1,13,5.6
6/14/2018 15:45,20.98,1962,-128.6,8.61,43.31,5,1.4,82.6,7.32,0.3,1,13,5.6
6/14/2018 16:00,21.04,1962,-128.6,8.61,43.24,5.3,1.4,82.8,7.33,0.4,1,13,5.7
6/14/2018 16:15,21.06,1963,-128.5,8.6,44.11,5.6,1.5,82.6,7.32,0.4,1,13,5.7
6/14/2018 16:30,21.11,1963,-128.6,8.61,44.75,5.4,1.5,82.9,7.33,0.4,1,13,5.7
6/14/2018 16:45,21.15,1964,-128.7,8.61,44.73,5.7,1.6,83,7.34,0.3,1,13,5.7
6/14/2018 17:00,21.18,1964,-128.7,8.61,45.33,5.6,1.5,83.2,7.35,0.4,1,13,5.7
6/14/2018 17:15,21.19,1965,-128.7,8.61,47.04,5.7,1.6,83.2,7.34,0.4,1,13,5.6
6/14/2018 17:30,21.2,1965,-128.7,8.61,47.94,5.7,1.5,83.3,7.35,0.4,1,13,5.7
6/14/2018 17:45,21.22,1965,-128.7,8.61,48.77,5.6,1.5,83.2,7.34,0.4,1,13,5.6
6/14/2018 18:00,21.24,1966,-128.8,8.61,49.16,5.8,1.6,83.2,7.34,0.4,1,13,5.7
6/14/2018 18:15,21.26,1966,-128.8,8.61,49.14,5.8,1.6,83.4,7.36,0.4,1,13,5.7
6/14/2018 18:30,21.25,1967,-128.8,8.61,48.85,5.9,1.6,83.4,7.36,0.4,1,13,5.7
6/14/2018 18:45,21.25,1967,-128.8,8.61,47.36,5.8,1.6,83.4,7.36,0.4,1,13,5.4
6/14/2018 19:00,21.25,1967,-128.8,8.61,49.21,5.9,1.6,83.5,7.36,0.4,1,13,5.7
6/14/2018 19:15,21.26,1967,-128.8,8.61,49.46,5.8,1.6,83.5,7.36,0.4,1,13,5.7
6/14/2018 19:30,21.25,1968,-128.8,8.61,49.79,5.9,1.6,83.4,7.36,0.4,1,13,5.6
6/14/2018 19:45,21.24,1968,-128.7,8.61,49.94,5.7,1.6,83.3,7.35,0.4,1,13,5.7
6/14/2018 20:00,21.22,1967,-128.8,8.61,49.3,5.7,1.6,83.3,7.35,0.3,1,13,5.7
6/14/2018 20:15,21.22,1968,-128.8,8.61,49.38,5.8,1.6,83.3,7.35,0.4,1,13,5.7
6/14/2018 20:30,21.21,1968,-128.7,8.61,51.75,6,1.6,83.2,7.35,0.4,1,13,5.7
6/14/2018 20:45,21.19,1969,-128.7,8.61,50.19,5.9,1.6,83.1,7.34,0.4,1,12,5.7
6/14/2018 21:00,21.18,1969,-128.7,8.61,49.55,6.1,1.7,83,7.33,0.4,1,12,5.7
6/14/2018 21:15,21.17,1969,-128.6,8.61,50.32,6.3,1.7,82.9,7.32,0.4,1,12,5.7
6/14/2018 21:30,21.15,1969,-128.5,8.6,50.31,6.2,1.7,82.8,7.32,0.4,1,12,5.7
6/14/2018 21:45,21.14,1969,-128.4,8.6,50.84,6.5,1.8,82.7,7.31,0.4,1,12,5.7
6/14/2018 22:00,21.12,1970,-128.4,8.6,50.09,6.6,1.8,82.6,7.31,0.4,1,12,5.6
6/14/2018 22:15,21.11,1970,-128.3,8.6,50.08,6.3,1.7,82.4,7.29,0.4,1,12,5.7
6/14/2018 22:30,21.09,1970,-128.4,8.6,50.21,6.6,1.8,82.3,7.28,0.4,1,12,5.5
6/14/2018 22:45,21.08,1969,-128.4,8.6,50.62,6.4,1.8,82.2,7.28,0.4,1,12,5.7
6/14/2018 23:00,21.06,1970,-128.4,8.6,50.43,6.4,1.8,82.1,7.27,0.4,1,12,5.7
6/14/2018 23:15,21.05,1970,-128.4,8.6,49.68,6.6,1.8,82,7.26,0.4,1,12,5.7
6/14/2018 23:30,21.03,1970,-128.5,8.6,48.46,6.4,1.8,81.9,7.26,0.4,1,12,5.7
6/14/2018 23:45,21.01,1970,-128.6,8.61,47.7,6.2,1.7,81.9,7.26,0.4,1,12,5.6
6/15/2018 0:00,21.03,1971,-128.6,8.61,48.51,6.4,1.8,81.8,7.24,0.4,1,12,5.7
6/15/2018 0:15,21.02,1971,-128.7,8.61,48.14,6.5,1.8,81.9,7.26,0.4,1,12,5.7
6/15/2018 0:30,21,1972,-128.6,8.61,48.87,6.6,1.8,81.8,7.25,0.4,1,12,5.7
6/15/2018 0:45,20.98,1972,-128.6,8.61,49.11,6.6,1.8,81.7,7.24,0.4,1,12,5.7
6/15/2018 1:00,20.91,1971,-128.6,8.61,49.18,6.5,1.8,81.7,7.25,0.4,1,12,5.7
6/15/2018 1:15,20.86,1971,-128.5,8.6,47.86,6.4,1.7,81.6,7.25,0.4,1,12,5.7
6/15/2018 1:30,20.85,1972,-128.5,8.6,47.72,6.3,1.7,81.5,7.25,0.4,1,12,5.7
6/15/2018 1:45,20.84,1972,-128.6,8.61,47.35,6.4,1.7,81.5,7.24,0.4,1,12,5.7
6/15/2018 2:00,20.85,1973,-128.7,8.61,47.64,6.5,1.8,81.4,7.24,0.4,1,12,5.7
6/15/2018 2:15,20.82,1973,-128.6,8.61,49.54,6.5,1.8,81.1,7.22,0.4,1,12,0
6/15/2018 2:30,20.8,1973,-128.6,8.61,48.74,6.5,1.8,81.1,7.21,0.4,1,12,5.7
6/15/2018 2:45,20.78,1973,-128.5,8.61,49.64,6.5,1.8,80.9,7.2,0.4,1,12,5.7
6/15/2018 3:00,20.77,1973,-128.4,8.6,50.41,6.4,1.7,80.8,7.2,0.4,1,12,5.7
6/15/2018 3:15,20.79,1974,-128.5,8.61,49.81,6.3,1.7,80.8,7.19,0.4,1,12,5.7
6/15/2018 3:30,20.79,1974,-128.5,8.6,50.41,6.6,1.8,80.7,7.19,0.4,1,12,5.7
6/15/2018 3:45,20.8,1974,-128.5,8.6,50.03,6.5,1.8,80.7,7.18,0.4,1,12,5.6
6/15/2018 4:00,20.79,1975,-128.7,8.61,49.69,6.5,1.8,80.7,7.18,0.4,1,12,5.7
6/15/2018 4:15,20.81,1976,-128.8,8.61,51.15,6.8,1.9,80.8,7.19,0.4,1,12,5.6
6/15/2018 4:30,20.84,1976,-129.2,8.62,53.55,7,1.9,81.1,7.21,0.5,1,12,5.7
6/15/2018 4:45,20.83,1976,-129.3,8.62,55.93,7.1,1.9,80.9,7.19,0.5,1,12,5.7
6/15/2018 5:00,20.8,1976,-129.5,8.62,53.74,7.2,2,81.1,7.21,0.5,1,12,5.7
6/15/2018 5:15,20.79,1975,-129.5,8.62,54.78,7.3,2,80.7,7.18,0.5,1,12,5.7
6/15/2018 5:30,20.76,1975,-129.6,8.63,50.36,7.2,2,81,7.22,0.5,1,12,5.7
6/15/2018 5:45,20.76,1975,-129.4,8.62,55.44,6.8,1.9,80.4,7.16,0.5,1,12,5.5
6/15/2018 6:00,20.74,1975,-129.5,8.62,52.38,6.6,1.8,80.6,7.18,0.5,1,12,5.7
6/15/2018 6:15,20.7,1975,-129.5,8.62,50.37,6.6,1.8,80.4,7.17,0.5,1,12,5.7
6/15/2018 6:30,20.7,1975,-129.3,8.62,52.76,6.6,1.8,80.2,7.15,0.5,1,12,5.6
6/15/2018 6:45,20.69,1974,-129.2,8.62,53.64,6.5,1.8,80,7.13,0.5,1,13,5.7
6/15/2018 7:00,20.67,1975,-129.3,8.62,51.11,6,1.6,80.1,7.15,0.5,1,13,5.6
6/15/2018 7:15,20.65,1975,-129.3,8.62,49.88,6.5,1.8,80.2,7.15,0.5,1,13,5.6
6/15/2018 7:30,20.65,1975,-129.4,8.62,49,7.1,1.9,80.3,7.16,0.5,1,13,5.7
6/15/2018 7:45,20.63,1975,-129.6,8.63,50.57,6.3,1.7,80.6,7.19,0.4,1,13,5.7
6/15/2018 8:00,20.64,1976,-129.8,8.63,49.54,6.5,1.8,80.9,7.22,0.5,1,13,5.7
6/15/2018 8:15,20.64,1976,-129.7,8.63,52.1,6.5,1.8,80.7,7.2,0.5,1,13,5.7
6/15/2018 8:30,20.65,1976,-130,8.63,47.91,6.8,1.9,81.8,7.3,0.5,1,14,5.5
6/15/2018 8:45,20.67,1976,-130.2,8.64,47.3,6.9,1.9,82,7.32,0.6,1,14,5.7
6/15/2018 9:00,20.69,1977,-130.3,8.64,46.71,7.5,2.1,82.5,7.35,0.6,1,14,5.7
6/15/2018 9:15,20.72,1977,-130.4,8.64,46.1,8.2,2.2,83,7.4,0.6,1,14,5.7
6/15/2018 9:30,20.75,1977,-130.7,8.65,43.73,10.3,2.8,83.6,7.45,0.6,1,14,5.7
6/15/2018 9:45,20.85,1977,-130.8,8.65,45.54,8.7,2.4,84,7.47,0.6,1,14,5.7
6/15/2018 10:00,20.84,1977,-130.9,8.65,45.13,8.8,2.4,84.5,7.51,0.6,1,14,5.7
6/15/2018 10:15,20.96,1978,-131.5,8.66,43.87,8.6,2.4,86.1,7.64,0.7,1,14,5.7
6/15/2018 10:30,20.76,1975,-130.3,8.64,45.67,10.3,2.8,82.3,7.33,0.7,1,13,5.7
6/15/2018 10:45,20.81,1977,-131.1,8.65,44.27,12.7,3.5,85.9,7.64,0.6,1,13,5.7
6/15/2018 11:00,20.87,1976,-131,8.65,43.77,10.6,2.9,86.1,7.65,0.7,1,13,5.7
6/15/2018 11:15,20.87,1975,-131.1,8.65,42.29,10.3,2.8,86,7.64,0.7,1,13,5.7
6/15/2018 11:30,20.83,1977,-131.3,8.66,42.6,9.8,2.7,86.7,7.71,0.7,1,13,5.7
6/15/2018 11:45,21.54,1979,-131.8,8.66,40.67,10.5,2.9,89.3,7.83,0.6,1,13,5.7
6/15/2018 12:00,21.69,1978,-132,8.66,39.19,7.7,2.1,89.7,7.84,0.6,1,13,5.6
6/15/2018 12:15,21.46,1979,-131.5,8.66,40.21,7.1,2,87.8,7.71,0.6,1,13,5.7
6/15/2018 12:30,21.37,1978,-131.2,8.65,40.87,7.3,2,86.9,7.65,0.6,1,13,5.7
6/15/2018 12:45,21.36,1979,-130.8,8.64,41.98,7.1,1.9,86.1,7.58,0.6,1,13,5.6
6/15/2018 13:00,21.32,1978,-130.4,8.64,48.03,7.1,1.9,85.2,7.51,0.6,1,13,5.7
6/15/2018 13:15,21.34,1978,-130.2,8.63,52.42,7.1,1.9,84.8,7.47,0.6,1,13,5.6
6/15/2018 13:30,21.37,1978,-130,8.63,54.79,7,1.9,84.7,7.45,0.6,1,13,5.7
6/15/2018 13:45,21.5,1979,-129.9,8.63,54.38,7,1.9,84.8,7.45,0.6,1,13,5.7
6/15/2018 14:00,21.54,1978,-129.7,8.62,55.92,7.1,1.9,84.2,7.38,0.6,1,13,5.7
6/15/2018 14:15,21.62,1978,-129.5,8.62,55.04,7,1.9,84,7.36,0.5,1,13,5.7
6/15/2018 14:30,21.66,1977,-129.5,8.62,54.92,6.8,1.8,84,7.35,0.5,1,13,5.6
6/15/2018 14:45,21.69,1976,-129.4,8.62,56.26,6.9,1.9,84,7.35,0.5,1,13,5.7
6/15/2018 15:00,21.64,1976,-129.3,8.62,61.62,6.9,1.9,83.6,7.32,0.6,1,13,5.7
6/15/2018 15:15,21.68,1976,-129.3,8.62,59.95,7.1,1.9,83.9,7.34,0.5,1,13,5.7
6/15/2018 15:30,21.67,1976,-129.2,8.61,63.92,7.1,2,83.8,7.33,0.6,1,13,5.7
6/15/2018 15:45,21.7,1976,-129.1,8.61,69.07,7.4,2,83.9,7.34,0.6,1,13,5.7
6/15/2018 16:00,21.72,1976,-129.1,8.61,69.04,7.3,2,83.9,7.34,0.6,1,13,5.7
6/15/2018 16:15,21.72,1976,-129.1,8.61,79.76,7.5,2,83.7,7.32,0.6,1,13,5.7
6/15/2018 16:30,21.74,1976,-129.1,8.61,83.56,7.6,2.1,83.8,7.32,0.6,1,13,5.7
6/15/2018 16:45,21.77,1977,-129.2,8.61,84.41,7.6,2.1,83.9,7.32,0.6,1,13,5.4
6/15/2018 17:00,21.79,1977,-129.2,8.61,86.65,7.7,2.1,84,7.33,0.6,1,13,5.7
6/15/2018 17:15,21.79,1976,-129,8.61,94.33,7.8,2.1,83.8,7.32,0.6,1,13,5.7
6/15/2018 17:30,21.8,1976,-129.1,8.61,94.05,7.7,2.1,84,7.33,0.7,1,13,5.3
6/15/2018 17:45,21.79,1976,-129.1,8.61,102.03,8,2.2,83.9,7.33,0.7,1,13,5.7
6/15/2018 18:00,21.79,1976,-129.1,8.61,117.91,8.4,2.3,83.9,7.33,0.7,1,13,4.5
6/15/2018 18:15,21.78,1976,-129.1,8.61,116.9,8.5,2.3,84,7.33,0.8,1,13,5.7
6/15/2018 18:30,21.76,1976,-129.2,8.61,117.14,8.2,2.3,84.1,7.35,0.8,1,13,5.7
6/15/2018 18:45,21.75,1976,-129.1,8.61,128.26,8.5,2.3,83.9,7.33,0.8,1,13,5.6
6/15/2018 19:00,21.74,1976,-129.1,8.61,145.78,8.7,2.4,83.9,7.33,0.9,1,13,5.7
6/15/2018 19:15,21.71,1976,-129.1,8.61,149.87,8.9,2.4,83.9,7.33,0.8,1,13,5.7
6/15/2018 19:30,21.69,1976,-129,8.61,163.48,9.1,2.5,83.8,7.33,0.9,1,13,5.7
6/15/2018 19:45,21.66,1977,-129.1,8.61,157.39,8.9,2.4,83.8,7.33,0.9,1,13,5.7
6/15/2018 20:00,21.63,1976,-129.1,8.61,172.83,9.3,2.5,83.7,7.33,1,1,13,5.7
6/15/2018 20:15,21.59,1976,-129.2,8.61,184.97,9.4,2.6,83.5,7.32,1,1,12,5.7
6/15/2018 20:30,21.55,1976,-129.1,8.61,207.17,9.7,2.7,83.4,7.31,1.1,1,12,5.7
6/15/2018 20:45,21.52,1976,-129.2,8.61,224.05,10.2,2.8,83.3,7.31,1.1,1,12,5.7
6/15/2018 21:00,21.47,1976,-129.2,8.61,204.42,10,2.7,83.2,7.31,1,1,12,5.7
6/15/2018 21:15,21.45,1976,-129.3,8.62,207.98,10.6,2.9,83.1,7.3,1.1,1,12,5.7
6/15/2018 21:30,21.4,1976,-129.4,8.62,214.26,10.2,2.8,83,7.3,1.1,1,12,5.6
6/15/2018 21:45,21.34,1975,-129.4,8.62,227.58,10.4,2.8,82.7,7.29,1.2,1,12,5.7
6/15/2018 22:00,21.29,1976,-129.3,8.62,227.55,10.6,2.9,82.6,7.28,1.2,1,12,5.7
6/15/2018 22:15,21.26,1976,-129.4,8.62,242.8,10.7,2.9,82.3,7.26,1.2,1,12,5.6
6/15/2018 22:30,21.22,1976,-129.5,8.62,227.04,10.4,2.9,82.3,7.26,1.2,1,12,5.6
6/15/2018 22:45,21.17,1976,-129.5,8.62,208.13,9.9,2.7,82.1,7.26,1.1,1,12,5.7
6/15/2018 23:00,21.14,1977,-129.6,8.62,196.06,10.3,2.8,82,7.25,1.1,1,12,5.6
6/15/2018 23:15,21.11,1978,-129.6,8.62,198.63,10.4,2.8,81.9,7.24,1.1,1,12,5.6
6/15/2018 23:30,21.09,1978,-129.6,8.62,184.79,10.2,2.8,81.7,7.23,1,1,12,5.7
6/15/2018 23:45,21.05,1979,-129.7,8.63,182.05,10.1,2.7,81.6,7.23,1,1,12,5.7
6/16/2018 0:00,21.02,1980,-129.8,8.63,178.95,10.2,2.8,81.6,7.23,1,1,12,5.7
6/16/2018 0:15,21,1980,-130,8.63,171.88,10.2,2.8,81.5,7.23,1,1,12,5.7
