Time America/Boise UTC-06:00,Temp C,Sp Cond (uS/cm),pH (mV),pH,Turbidity (NTU),Chlorophyll (ug/L),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU,Wiper Pos V,Cable Pwr V,Battery V
5/27/2018 22:45,19.99,1901,-102.1,8.66,52.07,9.2,2.3,83.6,7.56,0.6,1,11.78,6.37
5/27/2018 23:00,19.96,1903,-102.6,8.67,51.96,9.5,2.4,83.6,7.57,0.6,1,11.72,6.38
5/27/2018 23:15,19.95,1903,-102.5,8.67,52.16,9.4,2.3,83.6,7.57,0.6,1,11.76,6.38
5/27/2018 23:30,19.91,1903,-102.5,8.67,51.22,9.4,2.3,83.5,7.57,0.6,1,11.76,6.38
5/27/2018 23:45,19.87,1903,-102.3,8.67,51.36,9.1,2.3,83.2,7.55,0.6,1,11.75,6.22
5/28/2018 0:00,19.86,1903,-102.6,8.67,51.37,9.2,2.3,83.1,7.53,0.6,1,11.72,6.38
5/28/2018 0:15,19.83,1902,-102.6,8.67,52.92,9.2,2.3,83.2,7.55,0.6,1,11.68,6.38
5/28/2018 0:30,19.81,1902,-102.5,8.67,52.01,8.9,2.2,83,7.53,0.6,1,11.7,6.38
5/28/2018 0:45,19.77,1902,-102.6,8.67,52.19,8.8,2.2,82.9,7.53,0.6,1,11.7,6.39
5/28/2018 1:00,19.74,1903,-102.7,8.68,54.33,8.8,2.2,82.7,7.51,0.6,1,11.64,6.39
5/28/2018 1:15,19.7,1901,-102.6,8.67,53.23,8.9,2.2,82.5,7.51,0.6,1,11.69,6.39
5/28/2018 1:30,19.68,1900,-102.6,8.68,54.76,8.9,2.2,82.4,7.5,0.6,1,11.68,6.39
5/28/2018 1:45,19.66,1900,-102.4,8.67,54.98,8.4,2.1,82.3,7.49,0.6,1,11.66,6.39
5/28/2018 2:00,19.64,1900,-102.5,8.67,53.23,8.8,2.2,82.1,7.48,0.6,1,11.67,6.39
5/28/2018 2:15,19.61,1901,-102.3,8.67,52.04,9,2.2,81.8,7.46,0.6,1,11.66,6.39
5/28/2018 2:30,19.57,1900,-102.6,8.68,52.54,8.9,2.2,81.7,7.45,0.6,1,11.65,6.39
5/28/2018 2:45,19.57,1898,-102.2,8.67,53.18,9.3,2.3,81.6,7.44,0.6,1,11.6,6.39
5/28/2018 3:00,19.54,1898,-102.3,8.67,53.47,9.1,2.3,81.5,7.43,0.5,1,11.62,6.39
5/28/2018 3:15,19.5,1897,-102.3,8.67,52.4,9.1,2.3,81.5,7.44,0.6,1,11.63,6.39
5/28/2018 3:30,19.49,1898,-102.2,8.67,52.43,9.1,2.2,81.3,7.42,0.5,1,11.64,6.39
5/28/2018 3:45,19.46,1896,-102.2,8.67,50.58,9,2.2,81.3,7.43,0.6,1,11.63,6.39
5/28/2018 4:00,19.45,1897,-102.1,8.67,50.38,9.1,2.3,81,7.41,0.6,1,11.62,6.39
5/28/2018 4:15,19.43,1897,-102.1,8.67,50.16,9,2.2,81,7.41,0.6,1,11.62,6.39
5/28/2018 4:30,19.39,1897,-102.4,8.67,50.14,9,2.2,81.1,7.42,0.6,1,11.63,6.39
5/28/2018 4:45,19.34,1898,-102.1,8.67,46.67,8.7,2.2,80.9,7.41,0.5,1,11.61,6.39
5/28/2018 5:00,19.34,1897,-102,8.67,49.22,8.8,2.2,80.5,7.37,0.6,1,11.63,6.39
5/28/2018 5:15,19.31,1897,-102.1,8.67,48.38,8.6,2.1,80.5,7.38,0.6,1,11.62,6.39
5/28/2018 5:30,19.31,1897,-102.2,8.67,48.3,8.2,2,80.4,7.37,0.5,1,11.62,6.39
5/28/2018 5:45,19.26,1897,-102.1,8.67,48.01,8.5,2.1,80.5,7.39,0.5,1,11.59,6.39
5/28/2018 6:00,19.22,1895,-102,8.67,47.13,7.9,2,80.4,7.39,0.6,1,11.58,6.39
5/28/2018 6:15,19.21,1894,-101.9,8.67,49.8,7.8,1.9,80.2,7.36,0.5,1,11.56,6.39
5/28/2018 6:30,19.19,1894,-101.9,8.67,51.8,8.1,2,80,7.35,0.5,1,11.58,6.39
5/28/2018 6:45,19.16,1894,-101.9,8.67,50.47,7.7,1.9,80,7.36,0.5,1,11.7,6.39
5/28/2018 7:00,19.14,1894,-101.9,8.67,50.04,8.1,2,80,7.36,0.6,1,11.68,6.39
5/28/2018 7:15,19.12,1894,-102,8.67,50.11,7.6,1.9,79.9,7.36,0.6,1,11.74,6.39
5/28/2018 7:30,19.09,1894,-102,8.67,49.04,7.5,1.9,80.1,7.38,0.5,1,11.77,6.39
5/28/2018 7:45,19.08,1893,-102,8.67,48.88,7.3,1.8,80.1,7.38,0.5,1,12,6.39
5/28/2018 8:00,19.08,1893,-102.1,8.67,48.77,7.3,1.8,80.3,7.39,0.6,1,12.23,6.39
5/28/2018 8:15,19.08,1893,-102,8.67,49.08,7.3,1.8,80.2,7.39,0.6,1,12.3,6.39
5/28/2018 8:30,19.08,1894,-101.9,8.67,49.41,7.4,1.8,80,7.37,0.6,1,12.25,6.37
5/28/2018 8:45,19.08,1894,-102.4,8.68,47.33,7.5,1.9,80.5,7.42,0.5,1,12.25,6.39
5/28/2018 9:00,19.09,1893,-101.9,8.67,46.29,7.4,1.8,80.7,7.43,0.5,1,12.39,6.39
5/28/2018 9:15,19.1,1892,-102.4,8.67,45.58,7.6,1.9,80.9,7.45,0.6,1,12.34,6.39
5/28/2018 9:30,19.14,1892,-102.4,8.67,44.23,7.7,1.9,81.2,7.47,0.6,1,12.42,6.39
5/28/2018 9:45,19.19,1892,-102.3,8.67,43.34,7.9,2,81.7,7.51,0.6,1,12.33,6.39
5/28/2018 10:00,19.25,1892,-102.6,8.68,42.7,7.8,1.9,82.3,7.55,0.5,1,12.51,6.39
5/28/2018 10:15,19.19,1891,-102.5,8.68,43.38,7.9,2,82.2,7.55,0.5,1,12.52,6.39
5/28/2018 10:30,19.18,1891,-102.5,8.68,42.7,8.3,2.1,82.3,7.57,0.6,1,12.51,6.39
5/28/2018 10:45,19.2,1891,-102.7,8.68,42.92,8.2,2,82.7,7.6,0.6,1,12.51,6.39
5/28/2018 11:00,19.21,1891,-102.6,8.68,42.72,8.3,2.1,83.2,7.64,0.6,1,12.52,6.39
5/28/2018 11:15,19.25,1890,-102.8,8.68,42,8.1,2,83.8,7.69,0.6,1,12.5,6.39
5/28/2018 11:30,19.22,1889,-102.8,8.68,41.65,8.1,2,83.8,7.7,0.6,1,12.56,6.39
5/28/2018 11:45,19.2,1889,-102.7,8.68,41.58,8.1,2,83.4,7.67,0.6,1,12.56,6.39
5/28/2018 12:00,19.14,1889,-102.3,8.67,41.4,8.5,2.1,82,7.54,0.6,1,12.51,6.39
5/28/2018 12:15,19.21,1888,-102.8,8.68,40.72,8.1,2,83.4,7.66,0.6,1,12.57,6.39
5/28/2018 12:30,19.18,1889,-102.5,8.68,40.19,8.3,2.1,83.1,7.64,0.6,1,12.54,6.39
5/28/2018 12:45,19.29,1888,-103.6,8.7,39.57,8.9,2.2,86,7.88,0.6,1,12.61,6.39
5/28/2018 13:00,19.31,1887,-103.6,8.69,39.08,8.8,2.2,86.3,7.91,0.6,1,12.62,6.39
5/28/2018 13:15,19.23,1889,-103.2,8.69,37.3,9.2,2.3,85.4,7.84,0.6,1,12.7,6.39
5/28/2018 13:30,19.23,1889,-103.3,8.69,37.34,9.5,2.3,85.5,7.85,0.6,1,12.79,6.39
5/28/2018 13:45,19.27,1888,-103.5,8.69,37.18,9,2.2,86.3,7.92,0.6,1,12.59,6.39
5/28/2018 14:00,19.38,1888,-104.1,8.7,37.21,8.8,2.2,89,8.15,0.6,1,12.58,6.39
5/28/2018 14:15,19.32,1887,-103.8,8.7,36.53,9.2,2.3,88.1,8.07,0.6,1,12.57,6.39
5/28/2018 14:30,19.46,1890,-104.2,8.71,36.76,8.2,2,89.7,8.2,0.6,1,12.56,6.39
5/28/2018 14:45,19.63,1885,-104.5,8.71,37.11,8.1,2,90.8,8.27,0.5,1,12.49,6.39
5/28/2018 15:00,20.44,1886,-104.3,8.7,36.19,7.9,2,90.6,8.12,0.5,1,12.43,6.39
5/28/2018 15:15,20.08,1896,-104.6,8.71,35.64,7.7,1.9,91.1,8.23,0.5,1,12.19,6.39
5/28/2018 15:30,20.57,1888,-104.4,8.7,35.56,7.6,1.9,90.8,8.12,0.5,1,12.14,6.39
5/28/2018 15:45,20.68,1892,-104,8.69,34.66,7.6,1.9,90.4,8.07,0.5,1,12.12,6.39
5/28/2018 16:00,20.3,1889,-103.5,8.69,35.52,7.6,1.9,88.3,7.93,0.5,1,12.12,6.39
5/28/2018 16:15,20.37,1889,-103.8,8.69,35.25,8.1,2,89,7.99,0.5,1,12.17,6.38
5/28/2018 16:30,20.3,1889,-103.6,8.69,35.22,7.8,1.9,88.7,7.97,0.5,1,12.23,6.39
5/28/2018 16:45,20.25,1888,-103.7,8.69,35.15,7.8,1.9,88.7,7.98,0.5,1,12.27,6.37
5/28/2018 17:00,20.18,1888,-103.6,8.69,35.09,7.8,1.9,88.1,7.94,0.6,1,12.5,6.33
5/28/2018 17:15,20.14,1889,-103.6,8.69,35.05,7.6,1.9,88,7.93,0.5,1,12.25,6.36
5/28/2018 17:30,20.06,1888,-103.3,8.68,35.07,7.9,2,87.5,7.9,0.6,1,12.64,6.37
5/28/2018 17:45,20.01,1884,-102.6,8.67,38.81,8.4,2.1,85.8,7.75,0.5,1,12.51,6.39
5/28/2018 18:00,19.86,1884,-102.1,8.67,48.65,7.9,1.9,84.3,7.64,0.6,1,12.23,6.37
5/28/2018 18:15,19.83,1882,-101.9,8.66,47.09,7.8,1.9,84,7.62,0.5,1,12.3,6.38
5/28/2018 18:30,19.81,1881,-101.9,8.66,50.85,7.6,1.9,83.9,7.62,0.5,1,12.13,6.39
5/28/2018 18:45,19.81,1881,-101.9,8.66,52.35,7.6,1.9,83.8,7.61,0.6,1,12,6.39
5/28/2018 19:00,19.84,1883,-102,8.66,57.38,7.7,1.9,84,7.62,0.6,1,11.99,6.39
5/28/2018 19:15,19.8,1885,-102.4,8.67,55.33,7.8,1.9,84.1,7.64,0.5,1,12,6.38
5/28/2018 19:30,19.74,1886,-102.3,8.67,57.32,7.9,2,84.1,7.65,0.6,1,11.93,6.38
5/28/2018 19:45,19.75,1887,-102.5,8.67,56.77,8,2,84.1,7.64,0.6,1,11.91,6.39
5/28/2018 20:00,19.78,1889,-102.5,8.67,56.45,8,2,84.2,7.65,0.6,1,11.85,6.39
5/28/2018 20:15,19.77,1890,-102.5,8.67,56.72,8,2,84.3,7.66,0.6,1,11.86,6.39
5/28/2018 20:30,19.78,1890,-102.4,8.67,57.7,8.2,2,84.1,7.64,0.6,1,11.85,6.39
5/28/2018 20:45,19.76,1890,-102.3,8.67,57.18,8.2,2,83.9,7.63,0.6,1,11.79,6.39
5/28/2018 21:00,19.74,1889,-102.4,8.67,58.64,8.5,2.1,83.7,7.61,0.6,1,11.79,6.39
5/28/2018 21:15,19.71,1889,-102.3,8.67,55.86,8.8,2.2,83.5,7.59,0.6,1,11.83,6.39
5/28/2018 21:30,19.68,1888,-102,8.66,56.15,8.7,2.2,83,7.56,0.6,1,11.83,6.39
5/28/2018 21:45,19.66,1888,-102,8.67,57.16,8.8,2.2,82.8,7.54,0.6,1,11.82,6.39
5/28/2018 22:00,19.65,1887,-101.8,8.66,57.42,8.9,2.2,82.6,7.52,0.6,1,11.81,6.39
5/28/2018 22:15,19.62,1887,-101.9,8.66,57,8.9,2.2,82.3,7.5,0.6,1,11.79,6.39
5/28/2018 22:30,19.61,1886,-101.7,8.66,56.48,8.7,2.1,82,7.48,0.6,1,11.79,6.39
5/28/2018 22:45,19.59,1887,-101.8,8.66,55.44,8.9,2.2,82,7.47,0.6,1,11.78,6.39
5/28/2018 23:00,19.56,1887,-101.7,8.66,54.59,8.5,2.1,81.8,7.47,0.6,1,11.76,6.39
5/28/2018 23:15,19.54,1887,-101.7,8.66,53.54,8.4,2.1,81.7,7.46,0.6,1,11.75,6.39
5/28/2018 23:30,19.5,1888,-101.8,8.66,50.88,8.3,2.1,81.8,7.47,0.5,1,11.72,6.39
5/28/2018 23:45,19.5,1889,-101.8,8.66,51.6,8.2,2,81.5,7.44,0.6,1,11.75,6.38
5/29/2018 0:00,19.45,1890,-101.9,8.66,49.62,8.4,2.1,81.5,7.45,0.6,1,11.75,6.39
5/29/2018 0:15,19.44,1890,-101.8,8.66,49.18,8.1,2,81.4,7.44,0.6,1,11.76,6.39
5/29/2018 0:30,19.42,1890,-101.6,8.66,49.38,8.2,2,81.3,7.43,0.5,1,11.72,6.39
5/29/2018 0:45,19.38,1890,-101.6,8.66,48.78,8,2,81.2,7.43,0.5,1,11.7,6.39
5/29/2018 1:00,19.35,1890,-101.6,8.66,47.5,8,2,81,7.42,0.5,1,11.7,6.39
5/29/2018 1:15,19.36,1888,-101.5,8.66,48.45,8.1,2,80.7,7.4,0.5,1,11.73,6.39
5/29/2018 1:30,19.33,1888,-101.6,8.66,49.72,7.9,2,80.7,7.39,0.6,1,11.71,6.38
5/29/2018 1:45,19.3,1888,-101.5,8.66,48.43,8.1,2,80.5,7.38,0.5,1,11.66,6.38
5/29/2018 2:00,19.3,1888,-101.3,8.65,49.85,7.9,2,80.3,7.36,0.5,1,11.68,6.38
5/29/2018 2:15,19.26,1889,-101.2,8.65,49.68,7.7,1.9,80.2,7.35,0.5,1,11.67,6.38
5/29/2018 2:30,19.24,1889,-101.4,8.66,48.66,7.6,1.9,80,7.34,0.5,1,11.66,6.32
5/29/2018 2:45,19.24,1889,-101,8.65,50.08,7.5,1.9,79.9,7.34,0.5,1,11.68,6.38
5/29/2018 3:00,19.21,1889,-101.2,8.65,48.63,7.6,1.9,79.7,7.33,0.5,1,11.66,6.38
5/29/2018 3:15,19.17,1889,-101.2,8.65,48.98,7.5,1.8,79.6,7.32,0.5,1,11.66,6.39
5/29/2018 3:30,19.15,1889,-101.1,8.65,49.82,7.6,1.9,79.5,7.31,0.5,1,11.65,6.39
5/29/2018 3:45,19.11,1889,-101.3,8.66,48.13,7.6,1.9,79.4,7.31,0.5,1,11.65,6.39
5/29/2018 4:00,19.07,1888,-101,8.65,46.84,7.5,1.9,79.3,7.3,0.5,1,11.63,6.39
5/29/2018 4:15,19.05,1888,-101.2,8.65,46.93,7.5,1.9,79.1,7.29,0.5,1,11.64,6.39
5/29/2018 4:30,19.01,1888,-100.9,8.65,46.25,7.5,1.9,78.9,7.28,0.5,1,11.62,6.39
5/29/2018 4:45,18.97,1888,-101.2,8.65,45.44,7.6,1.9,78.8,7.27,0.5,1,11.62,6.39
5/29/2018 5:00,18.93,1887,-101,8.65,43.8,7.4,1.8,78.6,7.26,0.5,1,11.59,6.39
5/29/2018 5:15,18.92,1887,-101.3,8.66,44.72,7.5,1.9,78.5,7.25,0.5,1,11.61,6.39
5/29/2018 5:30,18.9,1887,-101,8.65,46.17,7.4,1.8,78.5,7.25,0.5,1,11.62,6.39
5/29/2018 5:45,18.88,1886,-101.1,8.65,46.24,7.1,1.7,78.4,7.25,0.5,1,11.62,6.39
5/29/2018 6:00,18.86,1885,-100.9,8.65,46.14,6.7,1.7,78.1,7.22,0.5,1,11.57,6.39
5/29/2018 6:15,18.85,1885,-101,8.65,46.33,6.5,1.6,77.9,7.21,0.5,1,11.6,6.38
5/29/2018 6:30,18.83,1884,-100.7,8.65,45.43,6.5,1.6,77.8,7.2,0.5,1,11.62,6.39
5/29/2018 6:45,18.83,1885,-100.7,8.65,45.77,6.7,1.6,77.7,7.19,0.5,1,11.61,6.38
5/29/2018 7:00,18.8,1886,-100.8,8.65,45.98,6.3,1.6,77.8,7.2,0.5,1,11.65,6.39
5/29/2018 7:15,18.78,1886,-100.8,8.65,47.89,6.7,1.7,77.9,7.22,0.5,1,11.59,6.39
5/29/2018 7:30,18.75,1886,-101,8.65,44.86,6,1.5,78.1,7.24,0.5,1,11.65,6.39
5/29/2018 7:45,18.73,1886,-100.9,8.65,44.78,6.2,1.5,78,7.24,0.5,1,11.63,6.39
5/29/2018 8:00,18.73,1886,-100.8,8.65,45.59,6.3,1.6,77.9,7.23,0.5,1,11.63,6.39
5/29/2018 8:15,18.71,1885,-100.9,8.65,45.27,6.4,1.6,78.2,7.25,0.5,1,11.66,6.39
5/29/2018 8:30,18.7,1885,-100.8,8.65,43.9,6.4,1.6,78.3,7.26,0.5,1,11.69,6.39
5/29/2018 8:45,18.68,1885,-100.9,8.65,45.43,6.5,1.6,78.2,7.26,0.5,1,11.6,6.39
5/29/2018 9:00,18.67,1885,-101,8.65,44.32,6.6,1.6,78.5,7.29,0.5,1,11.7,6.39
5/29/2018 9:15,18.67,1885,-101,8.65,44.68,6.4,1.6,78.3,7.27,0.5,1,11.72,6.39
5/29/2018 9:30,18.67,1885,-101.1,8.65,44.41,6.6,1.6,78.3,7.27,0.5,1,11.79,6.39
5/29/2018 9:45,18.68,1885,-101.1,8.65,44.23,6.5,1.6,78.4,7.28,0.5,1,11.99,6.39
5/29/2018 10:00,18.71,1885,-101.1,8.65,43.65,6.5,1.6,78.7,7.3,0.5,1,12.12,6.39
5/29/2018 10:15,18.74,1884,-101.1,8.65,42.67,6.7,1.7,78.8,7.31,0.5,1,12.23,6.39
5/29/2018 10:30,18.76,1884,-101.1,8.65,42.54,6.7,1.7,79,7.32,0.5,1,12.2,6.39
5/29/2018 10:45,18.76,1883,-101.2,8.65,41.85,7.7,1.9,79.1,7.34,0.5,1,12.28,6.39
5/29/2018 11:00,18.74,1883,-101,8.65,40.91,7.4,1.8,78.9,7.31,0.5,1,12.03,6.39
5/29/2018 11:15,18.72,1883,-101,8.65,40.54,7.3,1.8,78.8,7.31,0.5,1,12.02,6.39
5/29/2018 11:30,18.75,1884,-101.2,8.66,40.11,7.6,1.9,79.5,7.37,0.5,1,12.12,6.39
5/29/2018 11:45,18.76,1883,-101.1,8.65,39.13,7.9,2,79.9,7.4,0.5,1,12.3,6.39
5/29/2018 12:00,18.75,1883,-101.2,8.66,38.89,8.2,2,79.9,7.4,0.6,1,12.53,6.39
5/29/2018 12:15,18.76,1884,-101.2,8.65,38.94,8.2,2,79.7,7.39,0.5,1,12.45,6.39
5/29/2018 12:30,18.78,1883,-101.5,8.66,38.69,8.8,2.2,80.8,7.49,0.6,1,12.45,6.39
5/29/2018 12:45,18.78,1884,-101.1,8.65,38.42,9,2.2,80,7.41,0.6,1,12.41,6.39
5/29/2018 13:00,18.8,1885,-101.5,8.66,38.58,8.1,2,80.5,7.46,0.6,1,12.43,6.39
5/29/2018 13:15,18.84,1884,-101.9,8.67,38.55,8.1,2,81.5,7.54,0.6,1,12.35,6.39
5/29/2018 13:30,18.85,1887,-101.6,8.66,37.8,8.3,2.1,81,7.5,0.6,1,12.4,6.39
5/29/2018 13:45,18.86,1888,-101.4,8.66,37.89,8.3,2.1,81.2,7.51,0.6,1,12.4,6.39
5/29/2018 14:00,18.89,1888,-102.1,8.67,36.76,8.1,2,82.7,7.65,0.6,1,12.39,6.39
5/29/2018 14:15,18.98,1886,-102.3,8.67,36.28,8.1,2,83.9,7.74,0.5,1,12.44,6.39
5/29/2018 14:30,19.01,1885,-102.5,8.68,35.94,8,2,84.5,7.79,0.5,1,12.48,6.39
5/29/2018 14:45,19.01,1886,-102.6,8.68,36.08,8,2,85.3,7.86,0.5,1,12.5,6.39
5/29/2018 15:00,19.44,1885,-102.4,8.67,34.2,7,1.7,85.4,7.81,0.5,1,12.53,6.39
5/29/2018 15:15,19.34,1883,-102.5,8.68,35.17,7,1.7,85.6,7.84,0.5,1,12.58,6.39
5/29/2018 15:30,19.47,1886,-103,8.68,35.82,7.3,1.8,87.5,7.99,0.5,1,12.54,6.39
5/29/2018 15:45,19.39,1885,-103.4,8.69,35.18,8.1,2,88.2,8.07,0.5,1,12.63,6.39
5/29/2018 16:00,19.96,1885,-103,8.68,33.98,7.1,1.8,88.4,8,0.5,1,12.69,6.39
5/29/2018 16:15,19.73,1883,-103.2,8.69,34.35,7.6,1.9,88.8,8.07,0.5,1,12.72,6.39
5/29/2018 16:30,20.1,1881,-103.2,8.68,33.6,7.2,1.8,89.5,8.08,0.5,1,12.81,6.39
5/29/2018 16:45,20.27,1876,-102.9,8.68,32.86,7.4,1.8,88.7,7.98,0.5,1,12.77,6.39
5/29/2018 17:00,21.07,1878,-102.8,8.67,31.91,7.2,1.8,90.8,8.03,0.4,1,12.72,6.39
5/29/2018 17:15,20.35,1879,-102.9,8.68,35.48,7.8,1.9,89.4,8.03,0.5,1,12.79,6.39
5/29/2018 17:30,20.95,1891,-102.9,8.67,31.12,6.4,1.6,91.9,8.16,0.4,1,12.76,6.39
5/29/2018 17:45,20.55,1881,-102.4,8.67,32.39,7.6,1.9,89.6,8.01,0.5,1,12.76,6.39
5/29/2018 18:00,21.03,1881,-102.6,8.67,31.12,7.1,1.8,91.3,8.09,0.4,1,12.71,6.39
