Date (mm.dd.yyyy),Time 24hr,Temp C,Sp Cond (uS/cm),pH (mV),pH,Trubidity (NTU),Chlorophyll (ug/L),Chlorophyll RFU,ODOSat%,ODO (mg/L),BGA-Phycocyanin RFU
5/31/2017,14:30,20.06,2262,-106,8.49,11.64,2.1,0.5,85.7,7.73,0.1
5/31/2017,14:45,20.06,2264,-106,8.49,12.39,2.1,0.5,85.6,7.72,0.1
5/31/2017,15:00,20.04,2260,-105.9,8.49,12.82,2.3,0.6,85.1,7.68,0.1
5/31/2017,15:15,20.05,2254,-105.8,8.49,13.26,2.3,0.6,85.1,7.67,0.1
5/31/2017,15:30,20,2249,-105.8,8.49,14.08,2.6,0.7,84.8,7.66,0.1
5/31/2017,15:45,20.1,2247,-105.8,8.49,13.69,2.5,0.7,85.2,7.68,0.1
5/31/2017,16:00,20.17,2245,-106.1,8.49,13.92,2.6,0.7,85.4,7.68,0.1
5/31/2017,16:15,20.13,2243,-106,8.49,14.67,2.7,0.7,85.3,7.69,0.1
5/31/2017,16:30,20.23,2242,-106.1,8.49,14.36,2.6,0.7,85.7,7.71,0.1
5/31/2017,16:45,20.25,2242,-106.1,8.49,14.57,2.8,0.7,85.7,7.7,0.1
5/31/2017,17:00,20.35,2241,-106.2,8.49,14.57,2.8,0.7,85.9,7.7,0.1
5/31/2017,17:15,20.36,2241,-106,8.49,14.85,2.8,0.7,85.7,7.68,0.1
5/31/2017,17:30,20.31,2240,-105.8,8.49,15.42,2.9,0.8,85.4,7.66,0.1
5/31/2017,17:45,20.33,2240,-105.8,8.48,15.6,3,0.8,85.4,7.66,0.1
5/31/2017,18:00,20.33,2238,-105.9,8.49,16.07,3.2,0.8,85.3,7.65,0.2
5/31/2017,18:15,20.37,2237,-106.1,8.49,15.79,3.1,0.8,85.4,7.66,0.1
5/31/2017,18:30,20.39,2237,-106.2,8.49,15.92,3.1,0.8,85.5,7.66,0.1
5/31/2017,18:45,20.41,2236,-106.3,8.49,15.75,3.1,0.8,85.5,7.66,0.1
5/31/2017,19:00,20.4,2236,-106.3,8.49,15.66,2.9,0.8,85.5,7.66,0.1
5/31/2017,19:15,20.41,2236,-106.3,8.49,15.61,3,0.8,85.4,7.65,0.1
5/31/2017,19:30,20.45,2235,-106.4,8.49,15.01,3,0.8,85.6,7.66,0.1
5/31/2017,19:45,20.45,2235,-106.4,8.49,14.66,3,0.8,85.6,7.66,0.1
5/31/2017,20:00,20.43,2237,-106.4,8.49,15.15,2.9,0.8,85.5,7.66,0.1
5/31/2017,20:15,20.42,2237,-106.4,8.49,15.04,3,0.8,85.5,7.66,0.1
5/31/2017,20:30,20.38,2240,-106.3,8.49,16.17,3.4,0.9,85.3,7.64,0.1
5/31/2017,20:45,20.4,2239,-106.4,8.49,15.49,3.4,0.9,85.2,7.64,0.1
5/31/2017,21:00,20.39,2241,-106.3,8.49,15.5,3.2,0.8,85.2,7.63,0.1
5/31/2017,21:15,20.39,2242,-106.2,8.49,15.99,3.4,0.9,85.1,7.63,0.1
5/31/2017,21:30,20.36,2243,-106.2,8.49,15.81,3.5,0.9,85,7.62,0.1
5/31/2017,21:45,20.35,2245,-106.2,8.49,16.26,3.6,0.9,85,7.62,0.1
5/31/2017,22:00,20.33,2246,-106.1,8.49,16.24,3.6,1,84.9,7.62,0.1
5/31/2017,22:15,20.31,2247,-106.1,8.49,16.54,3.4,0.9,84.8,7.61,0.1
5/31/2017,22:30,20.29,2247,-106.1,8.49,16.39,3.5,0.9,84.6,7.6,0.1
5/31/2017,22:45,20.25,2248,-106,8.49,16.94,3.4,0.9,84.4,7.59,0.1
5/31/2017,23:00,20.23,2248,-105.9,8.49,17.3,3.5,0.9,84.2,7.57,0.2
5/31/2017,23:15,20.21,2248,-106,8.49,17.04,3.8,1,84.1,7.57,0.1
5/31/2017,23:30,20.19,2248,-106,8.49,17.33,3.8,1,84,7.56,0.1
5/31/2017,23:45,20.16,2248,-106,8.49,17.22,3.7,1,83.8,7.55,0.1
6/1/2017,0:00,20.14,2248,-106,8.49,17.6,3.9,1,83.7,7.54,0.1
6/1/2017,0:15,20.11,2247,-105.9,8.49,17.49,3.5,0.9,83.5,7.52,0.1
6/1/2017,0:30,20.09,2246,-105.8,8.49,17.73,3.3,0.9,83.3,7.51,0.1
6/1/2017,0:45,20.06,2246,-105.7,8.48,18.24,3.4,0.9,83.1,7.49,0.1
6/1/2017,1:00,20.01,2245,-105.6,8.48,18,3.3,0.9,82.9,7.48,0.1
6/1/2017,1:15,20.01,2243,-105.6,8.48,19.25,3.4,0.9,82.6,7.46,0.2
6/1/2017,1:30,19.98,2243,-105.6,8.48,17.79,3.6,1,82.4,7.44,0.1
6/1/2017,1:45,19.96,2242,-105.6,8.48,17.64,4.5,1.2,82.2,7.43,0.2
6/1/2017,2:00,19.94,2241,-105.5,8.48,18.05,3.9,1,81.9,7.41,0.1
6/1/2017,2:15,19.9,2240,-105.3,8.48,17.73,3.7,1,81.5,7.38,0.1
6/1/2017,2:30,19.89,2240,-105.2,8.48,17.95,3.3,0.9,81.6,7.38,0.1
6/1/2017,2:45,19.87,2239,-105.2,8.48,17.79,3.2,0.8,81.4,7.38,0.1
6/1/2017,3:00,19.85,2239,-105.2,8.48,18.05,3.1,0.8,81.2,7.36,0.1
6/1/2017,3:15,19.83,2239,-105.1,8.48,18.51,3.3,0.9,81.1,7.35,0.1
6/1/2017,3:30,19.82,2239,-105.2,8.48,17.75,3.2,0.8,81.1,7.35,0.1
6/1/2017,3:45,19.8,2239,-105.1,8.47,18.35,3.1,0.8,80.9,7.33,0.1
6/1/2017,4:00,19.77,2239,-105,8.47,19.02,3.2,0.9,80.7,7.32,0.1
6/1/2017,4:15,19.72,2238,-104.9,8.47,18.74,3.3,0.9,80.4,7.3,0.1
6/1/2017,4:30,19.71,2238,-104.9,8.47,18.89,3.2,0.9,80.3,7.3,0.1
6/1/2017,4:45,19.68,2239,-104.7,8.47,19.4,3.3,0.9,79.9,7.27,0.1
6/1/2017,5:00,19.64,2238,-104.5,8.46,19.48,3.2,0.8,79.4,7.22,0.1
6/1/2017,5:15,19.59,2236,-104.3,8.46,19.15,3.3,0.9,78.8,7.18,0.2
6/1/2017,5:30,19.6,2234,-104.3,8.46,18.26,3,0.8,79,7.19,0.1
6/1/2017,5:45,19.59,2236,-104.4,8.46,19.27,2.9,0.8,78.8,7.18,0.1
6/1/2017,6:00,19.58,2237,-104.5,8.47,20.73,3.1,0.8,78.9,7.19,0.1
6/1/2017,6:15,19.56,2237,-104.5,8.47,20.75,3.1,0.8,78.8,7.18,0.1
6/1/2017,6:30,19.55,2236,-104.4,8.46,20.89,3,0.8,78.7,7.17,0.1
6/1/2017,6:45,19.54,2235,-104.4,8.46,20.41,2.9,0.8,78.5,7.16,0.1
6/1/2017,7:00,19.55,2234,-104.3,8.46,19.79,2.8,0.7,78.5,7.15,0.1
6/1/2017,7:15,19.56,2229,-104.7,8.47,15.83,2.6,0.7,79.5,7.25,0.1
6/1/2017,7:30,19.57,2229,-104.7,8.47,17.56,2.6,0.7,79.3,7.23,0.1
6/1/2017,7:45,19.57,2230,-104.7,8.47,18.81,2.9,0.8,79.1,7.21,0.1
6/1/2017,8:00,19.57,2230,-104.6,8.47,19.82,3,0.8,78.9,7.19,0.1
6/1/2017,8:15,19.56,2231,-104.7,8.47,19.54,3,0.8,79,7.2,0.1
6/1/2017,8:30,19.59,2233,-104.7,8.47,19.41,3.2,0.9,79.1,7.2,0.1
6/1/2017,8:45,19.6,2234,-104.7,8.47,20.94,3,0.8,79.1,7.2,0.1
6/1/2017,9:00,19.66,2235,-104.7,8.47,20.75,3,0.8,79.3,7.21,0.2
6/1/2017,9:15,19.67,2236,-104.8,8.47,21.4,3.4,0.9,79.5,7.23,0.1
6/1/2017,9:30,19.7,2237,-105,8.47,22.22,3.7,1,79.8,7.25,0.1
6/1/2017,9:45,19.75,2238,-105.1,8.47,20.84,3.4,0.9,80.3,7.29,0.1
6/1/2017,10:00,19.79,2239,-105.2,8.48,21.49,3.5,0.9,80.5,7.3,0.2
6/1/2017,10:15,19.79,2241,-105.3,8.48,20.57,3.5,0.9,80.8,7.32,0.1
6/1/2017,10:30,17.53,2,-86.3,8.16,6.44,0.6,0.1,85.4,8.17,0.3
6/1/2017,10:45,22.86,1597,-62.8,7.74,2.47,0.2,0,84.5,7.23,0
6/1/2017,11:00,20.09,2244,-104.7,8.47,20.11,3.2,0.9,81.5,7.35,0.1
6/1/2017,11:15,19.92,2240,-105.3,8.48,19.34,3.5,0.9,81.3,7.35,0.1
6/1/2017,11:30,20.08,2240,-105.4,8.48,20.38,3.6,0.9,81.8,7.38,0.1
6/1/2017,11:45,19.96,2243,-105.4,8.48,20.82,3.6,0.9,81.7,7.38,0.1
6/1/2017,12:00,19.86,2243,-105.4,8.48,20.95,3.6,0.9,81.7,7.4,0.1
6/1/2017,12:15,20.47,2243,-105.6,8.48,20.16,3.4,0.9,82.6,7.39,0.2
6/1/2017,12:30,20.12,2246,-105.4,8.48,20.67,3.6,1,82.3,7.41,0.1
6/1/2017,12:45,20.49,2247,-105.6,8.48,19.76,3.5,0.9,83,7.42,0.1
6/1/2017,13:00,20.43,2247,-105.7,8.48,20.11,3.8,1,83.1,7.44,0.1
6/1/2017,13:15,20.54,2252,-105.6,8.48,19.36,3.7,1,83.6,7.47,0.1
6/1/2017,13:30,20.35,2253,-105.1,8.47,20.08,4.1,1.1,83.1,7.45,0.1
6/1/2017,13:45,20.25,2252,-104.9,8.47,20.77,3.8,1,82.6,7.42,0.1
6/1/2017,14:00,20.05,2251,-104.8,8.47,23.5,3.9,1,81.1,7.32,0.2
6/1/2017,14:15,20.01,2250,-104.8,8.47,26.84,3.9,1,80.9,7.3,0.2
6/1/2017,14:30,20.02,2250,-104.9,8.47,30.3,4.4,1.2,81.1,7.32,0.2
6/1/2017,14:45,20.06,2251,-105,8.47,28.41,4.1,1.1,81.5,7.35,0.2
6/1/2017,15:00,20.06,2252,-105.1,8.47,28.09,4.3,1.1,81.4,7.34,0.2
6/1/2017,15:15,20.07,2253,-105.1,8.47,30.18,4.3,1.1,81.5,7.35,0.2
6/1/2017,15:30,20.1,2255,-105.2,8.48,31.38,4.4,1.2,81.7,7.37,0.2
6/1/2017,15:45,20.12,2257,-105.3,8.48,28.26,4.5,1.2,82.1,7.39,0.2
6/1/2017,16:00,20.12,2257,-105.3,8.48,29.96,4.5,1.2,82.1,7.4,0.2
6/1/2017,16:15,20.12,2257,-105.4,8.48,30.1,4.6,1.2,82.3,7.42,0.2
6/1/2017,16:30,20.13,2257,-105.4,8.48,29.54,4.6,1.2,82.3,7.41,0.2
6/1/2017,16:45,20.13,2257,-105.5,8.48,30.18,4.6,1.2,82.3,7.41,0.2
6/1/2017,17:00,20.12,2260,-105.5,8.48,30.16,4.6,1.2,82.3,7.42,0.2
6/1/2017,17:15,20.1,2261,-105.5,8.48,30.46,4.7,1.2,82.3,7.42,0.2
6/1/2017,17:30,20.09,2261,-105.6,8.48,31.09,4.7,1.3,82.4,7.43,0.2
6/1/2017,17:45,20.07,2264,-105.7,8.48,36.43,4.8,1.3,82.5,7.44,0.3
6/1/2017,18:00,20.07,2267,-105.7,8.48,37.46,4.8,1.3,82.6,7.45,0.3
6/1/2017,18:15,20.06,2269,-105.7,8.48,35.9,4.7,1.3,82.6,7.45,0.3
6/1/2017,18:30,20.05,2268,-105.7,8.48,37.49,4.8,1.3,82.5,7.45,0.2
6/1/2017,18:45,20.04,2267,-105.7,8.48,36.67,4.9,1.3,82.6,7.45,0.2
6/1/2017,19:00,20.04,2269,-105.7,8.48,38.02,4.8,1.3,82.6,7.45,0.3
6/1/2017,19:15,20.02,2268,-105.7,8.48,36.95,4.9,1.3,82.6,7.45,0.2
6/1/2017,19:30,20.01,2268,-105.7,8.48,36.94,4.7,1.3,82.5,7.45,0.2
6/1/2017,19:45,20,2269,-105.7,8.48,36.88,4.7,1.3,82.4,7.45,0.2
6/1/2017,20:00,19.99,2273,-105.8,8.49,38.7,4.7,1.2,82.5,7.45,0.3
6/1/2017,20:15,19.97,2273,-105.8,8.49,38,4.9,1.3,82.4,7.45,0.2
6/1/2017,20:30,19.94,2272,-105.8,8.49,36.79,4.9,1.3,82.3,7.44,0.3
6/1/2017,20:45,19.91,2272,-105.7,8.49,36.49,4.9,1.3,82.2,7.44,0.2
6/1/2017,21:00,19.89,2272,-105.7,8.49,36.41,4.9,1.3,82.1,7.43,0.2
6/1/2017,21:15,19.87,2272,-105.7,8.48,35.18,5.2,1.4,82,7.43,0.3
6/1/2017,21:30,19.85,2270,-105.7,8.48,36.22,5.2,1.4,81.9,7.42,0.2
6/1/2017,21:45,19.82,2266,-105.6,8.48,35.58,5.1,1.4,81.7,7.4,0.2
6/1/2017,22:00,19.8,2263,-105.6,8.48,34.8,5.3,1.4,81.6,7.4,0.2
6/1/2017,22:15,19.78,2263,-105.5,8.48,38.71,5,1.3,81.5,7.39,0.2
6/1/2017,22:30,19.76,2262,-105.4,8.48,34.81,5.2,1.4,81.3,7.38,0.2
6/1/2017,22:45,19.75,2261,-105.5,8.48,34.27,5.1,1.4,81.2,7.37,0.2
6/1/2017,23:00,19.74,2260,-105.4,8.48,33.42,5,1.3,81.1,7.36,0.2
6/1/2017,23:15,19.72,2261,-105.6,8.48,32.82,4.9,1.3,81.1,7.36,0.2
6/1/2017,23:30,19.71,2264,-105.7,8.49,32.89,4.8,1.3,81,7.36,0.2
6/1/2017,23:45,19.71,2266,-105.9,8.49,34.39,5.2,1.4,81,7.36,0.2
6/2/2017,0:00,19.69,2266,-106,8.49,33.93,5.2,1.4,81,7.36,0.3
6/2/2017,0:15,19.67,2266,-106,8.49,32.99,4.7,1.3,80.9,7.35,0.3
6/2/2017,0:30,19.65,2265,-105.9,8.49,33.23,5,1.3,80.8,7.34,0.3
6/2/2017,0:45,19.65,2266,-105.8,8.49,32.66,4.8,1.3,80.7,7.34,0.2
6/2/2017,1:00,19.63,2264,-105.5,8.48,32.96,4.9,1.3,80.5,7.32,0.2
6/2/2017,1:15,19.6,2263,-105.4,8.48,31.51,4.7,1.3,80.4,7.32,0.2
6/2/2017,1:30,19.6,2260,-105.3,8.48,30.48,4.8,1.3,80,7.28,0.3
6/2/2017,1:45,19.56,2258,-105.3,8.48,29.82,4.6,1.2,79.9,7.28,0.2
6/2/2017,2:00,19.55,2257,-105.3,8.48,29.47,4.7,1.2,79.7,7.26,0.2
6/2/2017,2:15,19.56,2257,-105.2,8.48,30.19,4.5,1.2,79.6,7.25,0.2
6/2/2017,2:30,19.55,2257,-105.3,8.48,29.71,4.7,1.3,79.5,7.24,0.2
6/2/2017,2:45,19.51,2257,-105.3,8.48,29.28,4.8,1.3,79.4,7.24,0.2
6/2/2017,3:00,19.5,2257,-105.3,8.48,29.31,4.8,1.3,79.3,7.24,0.2
6/2/2017,3:15,19.49,2257,-105.2,8.48,30.81,4.4,1.2,79.3,7.23,0.2
6/2/2017,3:30,19.45,2257,-105,8.48,29.19,4.3,1.2,79.3,7.24,0.2
6/2/2017,3:45,19.44,2259,-104.7,8.47,29.42,4.4,1.2,79.2,7.24,0.2
6/2/2017,4:00,19.44,2260,-104.7,8.47,29.94,4.4,1.2,79.2,7.23,0.2
6/2/2017,4:15,19.43,2261,-104.9,8.47,30.45,4.4,1.2,79.1,7.23,0.2
6/2/2017,4:30,19.39,2259,-105.1,8.48,29.02,4.2,1.1,78.9,7.21,0.2
6/2/2017,4:45,19.42,2256,-105,8.48,29.86,4.5,1.2,78.6,7.19,0.2
6/2/2017,5:00,19.39,2255,-105,8.48,28.71,4.4,1.2,78.5,7.18,0.2
6/2/2017,5:15,19.35,2253,-105,8.48,29.15,4.5,1.2,78.4,7.17,0.2
6/2/2017,5:30,19.36,2253,-104.9,8.47,29.77,4.2,1.1,78.3,7.16,0.2
6/2/2017,5:45,19.31,2251,-104.9,8.47,28.75,4.1,1.1,78.2,7.16,0.2
6/2/2017,6:00,19.29,2250,-104.9,8.47,28.03,4.3,1.2,78,7.15,0.2
6/2/2017,6:15,19.31,2250,-104.8,8.47,29.26,3.8,1,78,7.14,0.1
6/2/2017,6:30,19.31,2250,-104.8,8.47,29.42,4.2,1.1,77.8,7.13,0.2
6/2/2017,6:45,19.29,2250,-104.8,8.47,28.85,3.6,1,77.8,7.13,0.2
6/2/2017,7:00,19.28,2250,-104.8,8.47,29.86,3.7,1,77.7,7.12,0.1
6/2/2017,7:15,19.26,2249,-104.6,8.47,30.35,3.6,1,77.6,7.11,0.2
6/2/2017,7:30,19.25,2249,-104.6,8.47,29.75,3.5,0.9,77.7,7.12,0.2
6/2/2017,7:45,19.25,2248,-104.6,8.47,30.24,3.5,0.9,77.7,7.12,0.2
6/2/2017,8:00,19.23,2247,-104.6,8.47,29.76,3.5,0.9,77.8,7.14,0.2
6/2/2017,8:15,19.24,2245,-104.7,8.47,30.55,3.4,0.9,77.9,7.15,0.2
6/2/2017,8:30,19.26,2243,-104.8,8.47,28.29,3.7,1,78.1,7.16,0.2
6/2/2017,8:45,19.29,2242,-104.8,8.47,28.16,4.2,1.1,78.2,7.16,0.2
6/2/2017,9:00,19.33,2240,-104.9,8.47,27.6,3.7,1,78.5,7.18,0.2
6/2/2017,9:15,19.34,2239,-104.9,8.47,26.76,4,1.1,78.4,7.17,0.2
6/2/2017,9:30,19.39,2238,-105,8.47,25.8,3.8,1,78.7,7.2,0.2
6/2/2017,9:45,19.39,2237,-105,8.47,26.14,3.8,1,79,7.22,0.2
6/2/2017,10:00,19.43,2237,-105,8.47,25.1,3.7,1,79,7.21,0.2
6/2/2017,10:15,19.42,2237,-104.9,8.47,24.95,3.6,0.9,78.9,7.21,0.1
6/2/2017,10:30,19.44,2236,-105,8.47,24.99,3.8,1,79,7.22,0.2
6/2/2017,10:45,19.48,2236,-105,8.47,24.26,3.7,1,79.3,7.23,0.2
6/2/2017,11:00,19.54,2235,-105,8.47,23.07,3.5,0.9,79.5,7.24,0.2
6/2/2017,11:15,19.52,2236,-105,8.47,23.27,3.4,0.9,79.6,7.25,0.1
6/2/2017,11:30,19.59,2235,-105.1,8.48,23.68,3.3,0.9,80.1,7.29,0.1
6/2/2017,11:45,19.6,2235,-105.1,8.48,23.18,3.6,0.9,79.9,7.28,0.2
6/2/2017,12:00,19.67,2236,-105.2,8.48,23.56,3.3,0.9,80.4,7.31,0.1
6/2/2017,12:15,19.65,2236,-105.2,8.48,23.65,3.3,0.9,80.4,7.32,0.1
6/2/2017,12:30,19.68,2236,-105.2,8.48,23.57,3.4,0.9,80.5,7.31,0.1
6/2/2017,12:45,19.8,2236,-105.3,8.48,23.38,3.2,0.9,80.9,7.34,0.1
6/2/2017,13:00,19.73,2235,-105.3,8.48,23.48,3.4,0.9,80.9,7.34,0.1
6/2/2017,13:15,19.73,2236,-105.4,8.48,23.42,3.5,0.9,81.1,7.37,0.1
6/2/2017,13:30,19.9,2236,-105.5,8.48,23.57,3.3,0.9,82,7.42,0.1
6/2/2017,13:45,19.94,2236,-105.5,8.48,23.84,3.3,0.9,81.9,7.4,0.1
6/2/2017,14:00,19.88,2236,-105.4,8.48,23.48,3.5,0.9,81.8,7.4,0.1
6/2/2017,14:15,20.18,2237,-105.6,8.48,23.58,3.4,0.9,82.5,7.43,0.1
6/2/2017,14:30,21.15,2239,-105.5,8.48,20.51,3.5,0.9,84.1,7.43,0.1
6/2/2017,14:45,21.59,2235,-105.3,8.47,20.93,3.1,0.8,84.3,7.38,0.1
6/2/2017,15:00,21.8,2244,-105.2,8.47,19.82,2.9,0.7,85.2,7.43,0.1
6/2/2017,15:15,21.47,2246,-105.2,8.47,20.26,3,0.8,84.8,7.45,0.1
6/2/2017,15:30,21.18,2245,-105.3,8.47,20.88,3.4,0.9,84.4,7.45,0.2
6/2/2017,15:45,21.2,2244,-105.4,8.47,20.89,3.4,0.9,84.5,7.46,0.1
6/2/2017,16:00,21.26,2244,-105.3,8.47,20.03,3.4,0.9,84.6,7.45,0.1
6/2/2017,16:15,21.14,2243,-105.4,8.47,20.42,3.6,1,84.3,7.44,0.1
6/2/2017,16:30,21.26,2245,-105.6,8.48,20.18,3.4,0.9,84.6,7.45,0.1
6/2/2017,16:45,21.33,2246,-105.8,8.48,20.07,3.4,0.9,85,7.48,0.1
6/2/2017,17:00,21.43,2246,-105.8,8.48,19.53,3.5,0.9,85.1,7.48,0.1
6/2/2017,17:15,21.46,2245,-105.7,8.48,19.52,3.5,0.9,85.2,7.48,0.1
6/2/2017,17:30,21.41,2246,-105.6,8.48,19.52,3.6,0.9,85.2,7.48,0.1
6/2/2017,17:45,21.49,2246,-105.7,8.48,19.69,3.5,0.9,85.5,7.5,0.1
6/2/2017,18:00,21.46,2248,-105.7,8.48,19.06,3.6,1,85.6,7.52,0.1
6/2/2017,18:15,21.47,2248,-105.7,8.48,19.06,3.7,1,85.8,7.53,0.1
6/2/2017,18:30,21.39,2245,-105.8,8.48,19.19,3.7,1,85.6,7.52,0.1
6/2/2017,18:45,21.37,2246,-105.8,8.48,18.82,3.7,1,85.3,7.5,0.1
6/2/2017,19:00,21.3,2244,-105.6,8.48,19.41,3.6,1,84.9,7.48,0.1
6/2/2017,19:15,21.3,2244,-105.7,8.48,19.14,3.6,1,85,7.49,0.1
6/2/2017,19:30,21.25,2244,-105.6,8.48,19.41,3.5,0.9,84.7,7.47,0.1
6/2/2017,19:45,21.19,2244,-105.6,8.48,19.51,3.5,0.9,84.6,7.46,0.1
6/2/2017,20:00,21.13,2244,-105.6,8.48,19.73,3.5,0.9,84.2,7.44,0.1
6/2/2017,20:15,21.09,2243,-105.6,8.48,19.5,3.5,0.9,84.1,7.44,0.1
6/2/2017,20:30,21.01,2242,-105.5,8.47,20.07,3.6,1,83.5,7.4,0.1
6/2/2017,20:45,20.96,2241,-105.5,8.48,19.79,3.6,1,83.4,7.39,0.1
6/2/2017,21:00,20.91,2241,-105.4,8.47,19.9,3.7,1,83.1,7.38,0.1
6/2/2017,21:15,20.85,2240,-105.3,8.47,19.91,3.9,1,82.9,7.36,0.1
6/2/2017,21:30,20.79,2239,-105.2,8.47,20.5,4,1.1,82.4,7.33,0.1
6/2/2017,21:45,20.74,2239,-105.2,8.47,20.38,4,1.1,82.2,7.32,0.1
6/2/2017,22:00,20.68,2238,-105.1,8.47,20.35,3.9,1,81.8,7.29,0.1
6/2/2017,22:15,20.64,2238,-105.1,8.47,20.97,3.9,1,81.8,7.29,0.1
6/2/2017,22:30,20.6,2238,-105.1,8.47,21.03,3.9,1,81.6,7.28,0.2
6/2/2017,22:45,20.56,2238,-105.1,8.47,20.83,3.9,1,81.5,7.28,0.1
6/2/2017,23:00,20.5,2237,-105.1,8.47,20.31,3.9,1,81.3,7.27,0.1
6/2/2017,23:15,20.53,2238,-105,8.47,20.66,3.8,1,81.2,7.26,0.1
6/2/2017,23:30,20.48,2237,-105,8.47,18.76,3.8,1,81.2,7.26,0.1
6/2/2017,23:45,20.48,2237,-105,8.47,20.23,3.8,1,81.1,7.25,0.1
6/3/2017,0:00,20.47,2237,-104.9,8.47,20.41,3.7,1,81,7.25,0.1
6/3/2017,0:15,20.44,2237,-105,8.47,19.86,3.7,1,80.8,7.24,0.2
6/3/2017,0:30,20.42,2237,-105,8.47,19.99,3.7,1,80.9,7.24,0.1
6/3/2017,0:45,20.37,2237,-104.9,8.47,20.13,3.7,1,80.6,7.23,0.1
6/3/2017,1:00,20.36,2236,-105,8.47,20.34,3.6,1,80.6,7.23,0.1
6/3/2017,1:15,20.33,2236,-105.1,8.47,20.04,3.6,1,80.4,7.22,0.1
6/3/2017,1:30,20.31,2236,-105.1,8.47,19.96,3.7,1,80.3,7.21,0.2
6/3/2017,1:45,20.27,2236,-105.1,8.47,19.88,3.7,1,80.3,7.21,0.1
6/3/2017,2:00,20.24,2236,-105.1,8.47,19.89,3.6,0.9,80.1,7.2,0.1
6/3/2017,2:15,20.23,2235,-104.9,8.47,20.5,3.6,0.9,79.8,7.17,0.1
6/3/2017,2:30,20.19,2235,-104.6,8.46,20.87,3.7,1,79.6,7.16,0.1
6/3/2017,2:45,20.14,2235,-104.5,8.46,20.36,3.4,0.9,79.6,7.17,0.1
6/3/2017,3:00,20.1,2235,-104.5,8.46,20.33,3.5,0.9,79.4,7.16,0.1
6/3/2017,3:15,20.09,2235,-104.6,8.46,20.48,3.5,0.9,79.3,7.15,0.1
6/3/2017,3:30,20.06,2235,-104.7,8.47,20.86,3.5,0.9,79.1,7.13,0.1
6/3/2017,3:45,20.04,2235,-104.6,8.47,21.24,3.5,0.9,78.9,7.12,0.1
6/3/2017,4:00,20.01,2235,-104.7,8.47,21.2,3.5,0.9,78.8,7.12,0.1
6/3/2017,4:15,19.99,2235,-104.7,8.47,21.59,3.5,0.9,78.9,7.12,0.2
6/3/2017,4:30,19.96,2235,-104.7,8.47,20.65,3.4,0.9,78.8,7.12,0.1
6/3/2017,4:45,19.94,2235,-104.4,8.46,21.29,3.5,0.9,78.5,7.1,0.1
6/3/2017,5:00,19.92,2236,-104.4,8.46,21.51,3.4,0.9,78.3,7.08,0.2
6/3/2017,5:15,19.89,2236,-104.4,8.46,21.57,3.5,0.9,78.3,7.08,0.1
6/3/2017,5:30,19.89,2237,-104.5,8.46,21.03,3.6,1,78.2,7.08,0.2
6/3/2017,5:45,19.83,2237,-104.4,8.46,20.86,3.9,1,78.1,7.08,0.1
6/3/2017,6:00,19.84,2238,-104.4,8.46,21.23,3.7,1,78.1,7.08,0.1
6/3/2017,6:15,19.82,2239,-104.2,8.46,22.13,3.2,0.9,77.7,7.05,0.1
6/3/2017,6:30,19.78,2240,-104.1,8.46,22.49,3.1,0.8,77.8,7.05,0.1
6/3/2017,6:45,19.76,2241,-103.9,8.45,22.71,3.1,0.8,77.8,7.06,0.1
6/3/2017,7:00,19.74,2241,-103.6,8.45,24.77,3.1,0.8,77.5,7.03,0.1
6/3/2017,7:15,19.7,2242,-103.7,8.45,23.26,3.1,0.8,77.7,7.06,0.1
6/3/2017,7:30,19.7,2242,-103.7,8.45,24.63,3.2,0.9,77.5,7.04,0.2
6/3/2017,7:45,19.69,2242,-103.5,8.45,25.48,3.2,0.9,77.3,7.03,0.1
6/3/2017,8:00,19.7,2242,-103.7,8.45,25.08,3.3,0.9,77.5,7.04,0.2
6/3/2017,8:15,19.71,2243,-104,8.46,26.15,3.4,0.9,77.4,7.04,0.2
6/3/2017,8:30,19.72,2243,-104.3,8.46,24.85,3.5,0.9,77.7,7.05,0.1
6/3/2017,8:45,19.74,2243,-104.6,8.47,24.44,3.6,1,77.9,7.08,0.1
6/3/2017,9:00,19.76,2245,-104.8,8.47,24.27,3.8,1,78.2,7.1,0.2
6/3/2017,9:15,19.79,2246,-104.8,8.47,24.34,3.7,1,78.5,7.12,0.2
6/3/2017,9:30,19.82,2247,-104.9,8.47,24.17,3.8,1,78.7,7.14,0.2
6/3/2017,9:45,19.85,2248,-105.1,8.47,23.93,3.8,1,79.1,7.17,0.2
6/3/2017,10:00,19.88,2248,-105.2,8.48,23.44,3.6,0.9,79.3,7.18,0.2
6/3/2017,10:15,19.92,2248,-105.3,8.48,23.01,3.5,0.9,79.6,7.2,0.1
6/3/2017,10:30,19.98,2247,-105.3,8.48,23.14,3.6,1,79.7,7.2,0.1
6/3/2017,10:45,19.96,2247,-105.3,8.48,22.75,3.6,1,79.6,7.19,0.2
6/3/2017,11:00,19.99,2248,-105.3,8.48,22.86,3.5,0.9,79.8,7.21,0.2
6/3/2017,11:15,20.05,2249,-105.5,8.48,22.5,3.5,0.9,80.1,7.23,0.2
6/3/2017,11:30,20.27,2250,-105.6,8.48,21.99,3.4,0.9,80.6,7.24,0.1
